COPD_olodaterol / tiotropium,8
COPD_dyphylline,8
COPD_fluticasone / umeclidinium / vilanterol,8
COPD_olodaterol,8
COPD_umeclidinium,8
Colorectal Cancer_oxaliplatin,8
Colorectal Cancer_fluorouracil,8
Colorectal Cancer_leucovorin,8
Colorectal Cancer_capecitabine,8
Colorectal Cancer_irinotecan,8
Colorectal Cancer_bevacizumab,8
Colorectal Cancer_cetuximab,8
Colorectal Cancer_methotrexate,8
Colorectal Cancer_panitumumab,8
Colorectal Cancer_regorafenib,8
Cutaneous T-cell Lymphoma_bexarotene,8
Endometrial Cancer_megestrol,8
Endometrial Cancer_medroxyprogesterone,8
Endometrial Cancer_anastrozole,8
Endometrial Cancer_cyclophosphamide,8
Endometrial Cancer_pembrolizumab,8
Endometrial Cancer_lenvatinib,8
Vaginal Yeast Infection_fluconazole,8
Vaginal Yeast Infection_clotrimazole,8
Vaginal Yeast Infection_nystatin,8
Vaginal Yeast Infection_miconazole,8
Vaginal Yeast Infection_terconazole,8
Vaginal Yeast Infection_ketoconazole,8
Vaginal Yeast Infection_itraconazole,8
Vaginal Yeast Infection_tioconazole,8
Vaginal Yeast Infection_boric acid,8
Skin or Soft Tissue Infection_cephalexin,8
Skin or Soft Tissue Infection_clindamycin,8
Skin or Soft Tissue Infection_doxycycline,8
Skin or Soft Tissue Infection_amoxicillin,8
Skin or Soft Tissue Infection_ciprofloxacin,8
Skin or Soft Tissue Infection_amoxicillin / clavulanate,8
Skin or Soft Tissue Infection_minocycline,8
Skin or Soft Tissue Infection_azithromycin,8
Skin or Soft Tissue Infection_metronidazole,8
Skin or Soft Tissue Infection_clarithromycin,8
Skin or Soft Tissue Infection_dicloxacillin,8
Skin or Soft Tissue Infection_levofloxacin,8
Skin or Soft Tissue Infection_erythromycin,8
Skin or Soft Tissue Infection_cefdinir,8
Reflex Sympathetic Dystrophy Syndrome_gabapentin,8
Reflex Sympathetic Dystrophy Syndrome_trazodone,8
Reflex Sympathetic Dystrophy Syndrome_amitriptyline,8
Reflex Sympathetic Dystrophy Syndrome_nortriptyline,8
Reflex Sympathetic Dystrophy Syndrome_milnacipran,8
Reflex Sympathetic Dystrophy Syndrome_pregabalin,8
Reflex Sympathetic Dystrophy Syndrome_doxepin,8
Reflex Sympathetic Dystrophy Syndrome_carbamazepine,8
Nonalcoholic Fatty Liver Disease_ursodiol,8
Nonalcoholic Fatty Liver Disease_pioglitazone,8
Nonalcoholic Fatty Liver Disease_orlistat,8
Nonalcoholic Fatty Liver Disease_betaine,8
Nonalcoholic Fatty Liver Disease_rosiglitazone,8
GERD_omeprazole,7
GERD_pantoprazole,7
GERD_ranitidine,7
GERD_famotidine,7
GERD_lansoprazole,7
GERD_esomeprazole,7
GERD_rabeprazole,7
GERD_sucralfate,7
GERD_dexlansoprazole,7
GERD_omeprazole / sodium bicarbonate,7
Urinary Tract Infection_ciprofloxacin,7
Urinary Tract Infection_nitrofurantoin,7
Urinary Tract Infection_sulfamethoxazole / trimethoprim,7
Urinary Tract Infection_amoxicillin,7
Urinary Tract Infection_doxycycline,7
Urinary Tract Infection_levofloxacin,7
Urinary Tract Infection_ceftriaxone,7
Urinary Tract Infection_amoxicillin / clavulanate,7
Urinary Tract Infection_cefuroxime,7
Urinary Tract Infection_trimethoprim,7
Urinary Tract Infection_methenamine,7
Urinary Tract Infection_ampicillin,7
Acute Lymphocytic Leukemia_prednisone,7
Acute Lymphocytic Leukemia_vincristine,7
Acute Lymphocytic Leukemia_cyclophosphamide,7
Acute Lymphocytic Leukemia_methotrexate,7
Acute Lymphocytic Leukemia_asparaginase escherichia coli,7
Acute Lymphocytic Leukemia_daunorubicin,7
Acute Lymphocytic Leukemia_asparaginase erwinia chrysanthemi,7
Acute Lymphocytic Leukemia_teniposide,7
Sinusitis_amoxicillin,7
Sinusitis_prednisone,7
Sinusitis_amoxicillin / clavulanate,7
Sinusitis_cefdinir,7
Sinusitis_azithromycin,7
Sinusitis_levofloxacin,7
Sinusitis_cefuroxime,7
Sinusitis_clarithromycin,7
Sinusitis_ciprofloxacin,7
Sinusitis_clindamycin,7
Sinusitis_sulfamethoxazole / trimethoprim,7
Sinusitis_moxifloxacin,7
Myelofibrosis_ruxolitinib,7
Myelofibrosis_fedratinib,7
Pseudomembranous Colitis_metronidazole,7
Pseudomembranous Colitis_vancomycin,7
Auditory Processing Disorder_dexmethylphenidate,7
Vertigo_meclizine,7
Vertigo_promethazine,7
Mitral Valve Prolapse_atenolol,7
Mitral Valve Prolapse_metoprolol,7
Mitral Valve Prolapse_propranolol,7
Mitral Valve Prolapse_bisoprolol,7
Mitral Valve Prolapse_nebivolol,7
Mitral Valve Prolapse_nadolol,7
Mitral Valve Prolapse_labetalol,7
Bejel_penicillin g benzathine,7
Lice_permethrin,7
Lice_lindane,7
Lice_piperonyl butoxide / pyrethrins,7
Lice_spinosad,7
Breast Cancer_tamoxifen,7
Breast Cancer_anastrozole,7
Breast Cancer_letrozole,7
Breast Cancer_exemestane,7
Breast Cancer_cyclophosphamide,7
Breast Cancer_methotrexate,7
Breast Cancer_doxorubicin,7
Breast Cancer_paclitaxel,7
Breast Cancer_trastuzumab,7
Breast Cancer_capecitabine,7
Breast Cancer_everolimus,7
Methicillin-Resistant Staphylococcus Aureus Infection_vancomycin,7
Methicillin-Resistant Staphylococcus Aureus Infection_linezolid,7
Methicillin-Resistant Staphylococcus Aureus Infection_daptomycin,7
Methicillin-Resistant Staphylococcus Aureus Infection_ofloxacin,7
Methicillin-Resistant Staphylococcus Aureus Infection_dalfopristin / quinupristin,7
Celiac Disease_infliximab,7
Warts_salicylic acid,7
Warts_fluorouracil,7
Warts_silver nitrate,7
Warts_cantharidin,7
Dissociative Identity Disorder_sertraline,7
Dissociative Identity Disorder_venlafaxine,7
Dissociative Identity Disorder_fluoxetine,7
Dissociative Identity Disorder_citalopram,7
Drowsiness (Hypersomnia)_caffeine,7
Drowsiness (Hypersomnia)_modafinil,7
Drowsiness (Hypersomnia)_dextroamphetamine,7
Drowsiness (Hypersomnia)_armodafinil,7
Emergency Contraception (Postcoital Contraception)_levonorgestrel,7
Emergency Contraception (Postcoital Contraception)_ethinyl estradiol / levonorgestrel,7
Emergency Contraception (Postcoital Contraception)_ulipristal,7
Emergency Contraception (Postcoital Contraception)_ethinyl estradiol / norgestrel,7
Ehrlichiosis_doxycycline,7
Ehrlichiosis_tetracycline,7
Peritoneal Cancer_bevacizumab,7
Peritoneal Cancer_niraparib,7
Alkylating Agent Cystitis_sodium bicarbonate,6
Alkylating Agent Cystitis_citric acid / sodium citrate,6
CNS Infection_cefotaxime,6
ADHD (Attention Deficit Hyperactivity Disorder)_methylphenidate,6
ADHD (Attention Deficit Hyperactivity Disorder)_amphetamine / dextroamphetamine,6
ADHD (Attention Deficit Hyperactivity Disorder)_dextroamphetamine,6
ADHD (Attention Deficit Hyperactivity Disorder)_clonidine,6
ADHD (Attention Deficit Hyperactivity Disorder)_bupropion,6
ADHD (Attention Deficit Hyperactivity Disorder)_guanfacine,6
ADHD (Attention Deficit Hyperactivity Disorder)_lisdexamfetamine,6
ADHD (Attention Deficit Hyperactivity Disorder)_amphetamine,6
ADHD (Attention Deficit Hyperactivity Disorder)_atomoxetine,6
Alopecia_spironolactone,6
Alopecia_minoxidil,6
Alopecia_triamcinolone,6
Alopecia_sulfasalazine,6
Soft Tissue Sarcoma_pazopanib,6
Soft Tissue Sarcoma_doxorubicin,6
Soft Tissue Sarcoma_methotrexate,6
Soft Tissue Sarcoma_trabectedin,6
Soft Tissue Sarcoma_olaratumab,6
Aspiration Pneumonia_prednisone,6
Aspiration Pneumonia_clindamycin,6
Aspiration Pneumonia_amoxicillin / clavulanate,6
Aspiration Pneumonia_metronidazole,6
Aspiration Pneumonia_dexamethasone,6
Aspiration Pneumonia_lansoprazole,6
Aspiration Pneumonia_piperacillin / tazobactam,6
Aspiration Pneumonia_ampicillin / sulbactam,6
Aspiration Pneumonia_cefoxitin,6
Aspiration Pneumonia_cilastatin / imipenem,6
Prosthetic Heart Valves - Thrombosis Prophylaxis_aspirin,6
Prosthetic Heart Valves - Thrombosis Prophylaxis_warfarin,6
Prosthetic Heart Valves - Thrombosis Prophylaxis_dipyridamole,6
Tinea Pedis_clotrimazole,6
Tinea Pedis_ketoconazole,6
Tinea Pedis_econazole,6
Tinea Pedis_betamethasone / clotrimazole,6
Tinea Pedis_tolnaftate,6
Tinea Pedis_ciclopirox,6
Tinea Pedis_miconazole,6
Tinea Pedis_griseofulvin,6
Basal Cell Carcinoma_fluorouracil,6
Basal Cell Carcinoma_imiquimod,6
Basal Cell Carcinoma_vismodegib,6
Basal Cell Carcinoma_sonidegib,6
Migraine_sumatriptan,6
Migraine_rizatriptan,6
Migraine_gabapentin,6
Migraine_aspirin / butalbital / caffeine,6
Migraine_cyclobenzaprine,6
Migraine_diclofenac,6
Migraine_naratriptan,6
Migraine_almotriptan,6
Migraine_zolmitriptan,6
Migraine_eletriptan,6
Gas_simethicone,6
Gas_aluminum hydroxide / magnesium hydroxide / simethicone,6
Pseudotumor Cerebri_acetazolamide,6
Benign Prostatic Hyperplasia_tamsulosin,6
Benign Prostatic Hyperplasia_finasteride,6
Benign Prostatic Hyperplasia_doxazosin,6
Benign Prostatic Hyperplasia_terazosin,6
Benign Prostatic Hyperplasia_alfuzosin,6
Benign Prostatic Hyperplasia_tadalafil,6
Benign Prostatic Hyperplasia_dutasteride,6
Benign Prostatic Hyperplasia_prazosin,6
Benign Prostatic Hyperplasia_silodosin,6
Benign Prostatic Hyperplasia_dutasteride / tamsulosin,6
Hemangioma_propranolol,6
Urinary Tract Stones_tamsulosin,6
Urinary Tract Stones_allopurinol,6
Urinary Tract Stones_magnesium oxide,6
Urinary Tract Stones_citric acid / potassium citrate,6
Urinary Tract Stones_citric acid / sodium citrate,6
Overactive Bladder_darifenacin,6
Overactive Bladder_onabotulinumtoxinA,6
Urinary Incontinence_oxybutynin,6
Urinary Incontinence_tolterodine,6
Urinary Incontinence_amitriptyline,6
Urinary Incontinence_mirabegron,6
Urinary Incontinence_solifenacin,6
Urinary Incontinence_hyoscyamine,6
Urinary Incontinence_trospium,6
Urinary Incontinence_duloxetine,6
Urinary Incontinence_fesoterodine,6
Urinary Incontinence_darifenacin,6
Osteosarcoma_methotrexate,6
Osteosarcoma_doxorubicin,6
Osteosarcoma_cyclophosphamide,6
Osteosarcoma_dactinomycin,6
Hodgkin's Lymphoma_bleomycin,6
Hodgkin's Lymphoma_dacarbazine,6
Hodgkin's Lymphoma_doxorubicin,6
Hodgkin's Lymphoma_vinblastine,6
Hodgkin's Lymphoma_etoposide,6
Hodgkin's Lymphoma_cyclophosphamide,6
Hodgkin's Lymphoma_vincristine,6
Hodgkin's Lymphoma_procarbazine,6
Hodgkin's Lymphoma_brentuximab,6
Hodgkin's Lymphoma_methotrexate,6
Hodgkin's Lymphoma_chlorambucil,6
Hodgkin's Lymphoma_nivolumab,6
Hodgkin's Lymphoma_carmustine,6
Oral Thrush_nystatin,6
Oral Thrush_fluconazole,6
Oral Thrush_clotrimazole,6
Oral Thrush_gentian violet,6
Oral Thrush_ketoconazole,6
Oral Thrush_itraconazole,6
Oral Thrush_amphotericin b,6
Oral Thrush_posaconazole,6
Facial Wrinkles_tazarotene,6
Facial Wrinkles_onabotulinumtoxinA,6
Facial Wrinkles_abobotulinumtoxinA,6
Facial Wrinkles_azficel-t,6
Facial Wrinkles_incobotulinumtoxinA,6
Trophoblastic Disease_methotrexate,6
Trophoblastic Disease_dinoprostone,6
Trophoblastic Disease_dactinomycin,6
Prostatitis_ciprofloxacin,6
Prostatitis_doxycycline,6
Prostatitis_oxybutynin,6
Prostatitis_levofloxacin,6
Prostatitis_sulfamethoxazole / trimethoprim,6
Prostatitis_cephalexin,6
Prostatitis_moxifloxacin,6
Prostatitis_ofloxacin,6
Major Depressive Disorder_bupropion,6
Major Depressive Disorder_sertraline,6
Major Depressive Disorder_trazodone,6
Major Depressive Disorder_venlafaxine,6
Major Depressive Disorder_fluoxetine,6
Major Depressive Disorder_mirtazapine,6
Major Depressive Disorder_duloxetine,6
Major Depressive Disorder_escitalopram,6
Coccidioidomycosis_fluconazole,6
Coccidioidomycosis_itraconazole,6
Coccidioidomycosis_ketoconazole,6
Coccidioidomycosis_amphotericin b,6
Coccidioidomycosis_amphotericin b lipid complex,6
Scleroderma_methotrexate,6
Scleroderma_prednisone,6
Scleroderma_cyclophosphamide,6
Postpartum Depression_sertraline,6
Postpartum Depression_citalopram,6
Postpartum Depression_fluoxetine,6
Postpartum Depression_venlafaxine,6
Postpartum Depression_paroxetine,6
Postpartum Depression_brexanolone,6
Insomnia_trazodone,6
Insomnia_zolpidem,6
Insomnia_temazepam,6
Insomnia_amitriptyline,6
Insomnia_lorazepam,6
Insomnia_clonazepam,6
Insomnia_mirtazapine,6
Insomnia_doxepin,6
Insomnia_quetiapine,6
Insomnia_eszopiclone,6
Insomnia_diphenhydramine,6
Insomnia_gabapentin,6
Insomnia_flurazepam,6
Psoriasis_clobetasol,6
Psoriasis_methotrexate,6
Psoriasis_fluocinonide,6
Psoriasis_calcipotriene,6
Psoriasis_mometasone,6
Psoriasis_desonide,6
Psoriasis_prednisone,6
Psoriasis_acitretin,6
Psoriasis_cyclosporine,6
Psoriasis_hydrocortisone,6
Psoriasis_ustekinumab,6
Psoriasis_adalimumab,6
Psoriasis_betamethasone / calcipotriene,6
Hyperekplexia_diazepam,6
Hyperekplexia_clonazepam,6
Hyperekplexia_divalproex sodium,6
Hyperekplexia_levetiracetam,6
Hyperekplexia_valproic acid,6
Tinea Cruris_betamethasone / clotrimazole,6
Tinea Cruris_ketoconazole,6
Tinea Cruris_clotrimazole,6
Tinea Cruris_econazole,6
Tinea Cruris_fluconazole,6
Tinea Cruris_miconazole,6
Tinea Cruris_tolnaftate,6
Tinea Cruris_ciclopirox,6
Tinea Cruris_griseofulvin,6
Tinea Cruris_clioquinol,6
Ramsay Hunt Syndrome_acyclovir,6
Ramsay Hunt Syndrome_prednisone,6
Ramsay Hunt Syndrome_valacyclovir,6
Pruritus_diphenhydramine,6
Temporomandibular Joint Disorder_cyclobenzaprine,6
Temporomandibular Joint Disorder_diazepam,6
Temporomandibular Joint Disorder_baclofen,6
Temporomandibular Joint Disorder_ibuprofen,6
Temporomandibular Joint Disorder_clonazepam,6
Temporomandibular Joint Disorder_piroxicam,6
Seizures (Convulsions)_levetiracetam,5
Seizures (Convulsions)_phenobarbital,5
Seizures (Convulsions)_phenytoin,5
Seizures (Convulsions)_diazepam,5
Seizures (Convulsions)_oxcarbazepine,5
Seizures (Convulsions)_zonisamide,5
Seizures (Convulsions)_topiramate,5
Seizures (Convulsions)_valproic acid,5
Seizures (Convulsions)_primidone,5
Erythromelalgia_gabapentin,5
Dercum's Disease_fentanyl,5
Dercum's Disease_pregabalin,5
Atrial Fibrillation_digoxin,5
Atrial Fibrillation_metoprolol,5
Atrial Fibrillation_diltiazem,5
Atrial Fibrillation_flecainide,5
Atrial Fibrillation_sotalol,5
Atrial Fibrillation_carvedilol,5
Atrial Fibrillation_propafenone,5
Atrial Fibrillation_rivaroxaban,5
Atrial Fibrillation_dronedarone,5
Atrial Fibrillation_clonidine,5
Atrial Fibrillation_propranolol,5
AIDS Related Wasting_dronabinol,5
AIDS Related Wasting_megestrol,5
AIDS Related Wasting_somatropin,5
Atopic Dermatitis_triamcinolone,5
Atopic Dermatitis_clobetasol,5
Atopic Dermatitis_betamethasone,5
Atopic Dermatitis_fluocinonide,5
Atopic Dermatitis_hydrocortisone,5
Atopic Dermatitis_tacrolimus,5
Atopic Dermatitis_prednisone,5
Atopic Dermatitis_mometasone,5
Atopic Dermatitis_desonide,5
Atopic Dermatitis_fluocinolone,5
Atopic Dermatitis_desoximetasone,5
Atopic Dermatitis_fluticasone,5
Atopic Dermatitis_methylprednisolone,5
Atopic Dermatitis_dexamethasone,5
Atopic Dermatitis_azathioprine,5
Amebiasis_metronidazole,5
Amebiasis_tinidazole,5
Amebiasis_nitazoxanide,5
Amebiasis_doxycycline,5
Amebiasis_paromomycin,5
Amebiasis_chloroquine,5
"Anemia, Sickle Cell_hydroxyurea",5
"Anemia, Sickle Cell_vitamin e",5
"Anemia, Sickle Cell_glutamine",5
"Anemia, Sickle Cell_crizanlizumab",5
Diffuse Idiopathic Skeletal Hyperostosis_ibuprofen,5
Diffuse Idiopathic Skeletal Hyperostosis_naproxen,5
Atherosclerosis_rosuvastatin,5
Coronary Artery Disease_lisinopril,5
Coronary Artery Disease_amlodipine,5
Coronary Artery Disease_perindopril,5
Coronary Artery Disease_amlodipine / atorvastatin,5
Coronary Artery Disease_isoxsuprine,5
Coronary Artery Disease_rivaroxaban,5
Aseptic Necrosis_ibuprofen,5
Aseptic Necrosis_alendronate,5
Aseptic Necrosis_diclofenac,5
Aseptic Necrosis_aspirin,5
Aseptic Necrosis_naproxen,5
Eczema_triamcinolone,5
Eczema_mometasone,5
Eczema_hydrocortisone,5
Eczema_clobetasol,5
Eczema_desonide,5
Eczema_prednisone,5
Eczema_fluocinonide,5
Eczema_ranitidine,5
Eczema_desoximetasone,5
Eczema_methotrexate,5
Eczema_halobetasol,5
Eczema_pimecrolimus,5
Eczema_dexamethasone,5
Eczema_fluocinolone,5
Eczema_alclometasone,5
Eczema_azathioprine,5
Back Pain_tramadol,5
Back Pain_ibuprofen,5
Back Pain_acetaminophen / hydrocodone,5
Back Pain_naproxen,5
Back Pain_diclofenac,5
Back Pain_duloxetine,5
Back Pain_aspirin,5
Back Pain_nabumetone,5
Campylobacter Gastroenteritis_erythromycin,5
Campylobacter Gastroenteritis_ofloxacin,5
Campylobacter Gastroenteritis_minocycline,5
Tinea Barbae_griseofulvin,5
Muscle Twitching (Fasciculations)_baclofen,5
Primary Biliary Cholangitis_ursodiol,5
Primary Biliary Cholangitis_colchicine,5
Primary Biliary Cholangitis_azathioprine,5
Primary Biliary Cholangitis_obeticholic acid,5
Deep Vein Thrombosis_enoxaparin,5
Deep Vein Thrombosis_rivaroxaban,5
Deep Vein Thrombosis_heparin,5
Deep Vein Thrombosis_apixaban,5
Deep Vein Thrombosis_dabigatran,5
Deep Vein Thrombosis_fondaparinux,5
Deep Vein Thrombosis_edoxaban,5
Deep Vein Thrombosis_urokinase,5
Brain Tumor_lomustine,5
Brain Tumor_everolimus,5
Brain Tumor_methotrexate,5
Brain Tumor_carmustine,5
Brain Tumor_cyclophosphamide,5
Brain Tumor_cisplatin,5
Thrombotic/Thromboembolic Disorder_heparin,5
Thrombotic/Thromboembolic Disorder_argatroban,5
Thrombotic/Thromboembolic Disorder_alteplase,5
Thrombotic/Thromboembolic Disorder_urokinase,5
Bursitis_naproxen,5
Bursitis_prednisone,5
Bursitis_indomethacin,5
Bursitis_dexamethasone,5
Bursitis_cortisone,5
Bursitis_triamcinolone,5
Bursitis_betamethasone,5
Bursitis_trolamine salicylate,5
Bursitis_sulindac,5
Post Traumatic Stress Disorder_prazosin,5
Post Traumatic Stress Disorder_sertraline,5
Post Traumatic Stress Disorder_lamotrigine,5
Post Traumatic Stress Disorder_mirtazapine,5
Post Traumatic Stress Disorder_quetiapine,5
Post Traumatic Stress Disorder_amitriptyline,5
Post Traumatic Stress Disorder_paroxetine,5
Post Traumatic Stress Disorder_venlafaxine,5
Post Traumatic Stress Disorder_risperidone,5
Post Traumatic Stress Disorder_desvenlafaxine,5
Post Traumatic Stress Disorder_aripiprazole,5
Post Traumatic Stress Disorder_dronabinol,5
Post Traumatic Stress Disorder_asenapine,5
Post Traumatic Stress Disorder_fluvoxamine,5
Chronic Myelogenous Leukemia_imatinib,5
Chronic Myelogenous Leukemia_hydroxyurea,5
Chronic Myelogenous Leukemia_nilotinib,5
Chronic Myelogenous Leukemia_dasatinib,5
Chronic Myelogenous Leukemia_anagrelide,5
Chronic Myelogenous Leukemia_cyclophosphamide,5
Chronic Myelogenous Leukemia_bosutinib,5
Chronic Myelogenous Leukemia_ponatinib,5
Chronic Myelogenous Leukemia_busulfan,5
Chronic Myelogenous Leukemia_cytarabine,5
Chronic Myelogenous Leukemia_fludarabine,5
Chronic Myelogenous Leukemia_omacetaxine,5
Chronic Myelogenous Leukemia_peginterferon alfa-2b,5
Hairy Cell Leukemia_cladribine,5
Hairy Cell Leukemia_pentostatin,5
Hairy Cell Leukemia_interferon alfa-2b,5
