Anemia Associated with Chronic Renal Failure,6
Anorexia Nervosa,6
Avian Influenza,6
Balanoposthitis,6
Enuresis,6
Behcet's Disease,6
Pseudotumor Cerebri,6
Hemangioma,6
Blastomycosis,6
Blepharitis,6
Bone Marrow Transplantation,6
Respiratory Syncytial Virus,6
Brucellosis,6
Bulimia,6
Fallopian Tube Cancer,6
Meningeal Leukemia,6
Cryopyrin-Associated Periodic Syndromes,6
Diabetes Insipidus,6
Cesarean Section,6
Cholecystitis,6
New Daily Persistent Headache,6
Chronic Idiopathic Constipation,6
Cluster-Tic Syndrome,6
CNS Magnetic Resonance Imaging,6
Noninfectious Colitis,6
Myotonia Congenita,6
Cryptococcosis,6
Cryptosporidiosis,6
Cutaneous Bacillus anthracis,6
Cutaneous Mastocytosis,6
Synovitis,6
Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery,6
Depressive Psychosis,6
Dermatitis Herpetiformis,6
Dermatologic Lesion,6
"Diarrhea, Acute",6
Esophageal Spasm,6
Dog Tapeworm Infection (Dipylidium caninum),6
Dravet Syndrome,6
Dry Skin (Xerosis),6
Dwarf Tapeworm Infection (Hymenolepis nana),6
"Epididymitis, Sexually Transmitted",6
Hordeolum,6
Hypoactive Sexual Desire Disorder,6
Forehead Lines,6
Ovarian Cysts,6
Gastric Cancer,6
Haemophilus influenzae Prophylaxis,6
Huntington's Disease,6
Hyperphosphatemia of Renal Failure,6
Hypoestrogenism,6
Hypomagnesemia,6
Hypoparathyroidism,6
Idiopathic Pulmonary Fibrosis,6
Intertrigo,6
Kawasaki Disease (Mucocutaneous Lymph Node Syndrome),6
Lichen Planus,6
Toxic Epidermal Necrolysis,6
"Lyme Disease, Arthritis",6
"Lyme Disease, Neurologic",6
Macular Degeneration,6
Myelodysplastic Syndrome,6
Transient Ischemic Attack,6
Minor Skin Irritation,6
Nausea/Vomiting of Pregnancy,6
Osteolytic Bone Lesions of Multiple Myeloma,6
Nasal Polyps,6
"Nausea/Vomiting, Postoperative",6
Neuroendocrine Carcinoma,6
Neuropathic Pain,6
Oophorectomy,6
Paget's Disease,6
Perioral Dermatitis,6
Peripheral T-cell Lymphoma,6
Pertussis,6
Pheochromocytoma,6
Pneumocystis Pneumonia Prophylaxis,6
Prevention of Cardiovascular Disease,6
Prevention of Perinatal Group B Streptococcal Disease,6
Prevention of Thromboembolism in Atrial Fibrillation,6
Primary Ovarian Failure,6
Severe Mood Dysregulation,6
Sore Throat,6
Status Epilepticus,6
Syringomyelia,6
Tetanus,6
Thrombocytopenia,6
Topical Disinfection,6
"Toxoplasmosis, Prophylaxis",6
Trichostrongylosis,6
Wolff-Parkinson-White Syndrome,6
Acromegaly,5
Erythromelalgia,5
Adrenocortical Insufficiency,5
Agitation,5
Allergic Urticaria,5
Anemia,5
Anesthetic Adjunct,5
Atherosclerosis,5
Atrophic Urethritis,5
Tinea Barbae,5
Muscle Twitching (Fasciculations),5
"Burns, External",5
Echocardiography,5
Chancroid,5
Chorioretinitis,5
Neuronal Ceroid Lipofuscinosis,5
Corneal Ulcer,5
"Cryptococcal Meningitis, Immunosuppressed Host",5
Cyanide Poisoning,5
Dandruff,5
Deep Vein Thrombosis Prophylaxis after Knee Replacement Surgery,5
Dumping Syndrome,5
Enterocolitis,5
Fungal Infection Prophylaxis,5
Onychomycosis,5
Gastroenteritis,5
Gaucher Disease,5
Giardiasis,5
Gonadotropin Inhibition,5
"Gout, Acute",5
Granuloma Inguinale,5
Hemophagocytic Lymphohistiocytosis,5
Hemophilia A,5
Herpes Simplex,5
Hyperimmunoglobulin D Syndrome,5
Hyperthyroidism,5
Iridocyclitis,5
Lennox-Gastaut Syndrome,5
"Lyme Disease, Carditis",5
"Lyme Disease, Erythema Chronicum Migrans",5
"Meningitis, Meningococcal",5
Meningococcal Meningitis Prophylaxis,5
Mycoplasma Pneumonia,5
"Myocardial Infarction, Prophylaxis",5
Neuroblastoma,5
Neurosyphilis,5
Ovulation Induction,5
Parkinsonian Tremor,5
Periodontitis,5
Pneumonia with Cystic Fibrosis,5
Poliomyelitis Prophylaxis,5
Precocious Puberty,5
Pupillary Dilation,5
Shigellosis,5
STD Prophylaxis,5
Stress Ulcer Prophylaxis,5
"Syphilis, Early",5
"Tuberculosis, Prophylaxis",5
"Ulcerative Colitis, Maintenance",5
Fecal Incontinence,4
Adenosine Deaminase Deficiency,4
Neutropenia,4
Alcohol Dependence,4
Allergic Asthma,4
Amyloidogenic Transthyretin Amyloidosis,4
Anaplastic Oligodendroglioma,4
"Anemia, Megaloblastic",4
Anorexia,4
Aplastic Anemia,4
Asystole,4
Autoimmune Hepatitis,4
Binge Eating Disorder,4
Beef Tapeworm Infection (Taenia saginata),4
Osteolytic Bone Metastases of Solid Tumors,4
Botulism,4
Bradyarrhythmia,4
"Breast Cancer, Prevention",4
Bronchogenic Carcinoma,4
Bronchospasm Prophylaxis,4
Malignant Pleural Mesothelioma,4
Candida Urinary Tract Infection,4
Cerebral Arteriography,4
Cholera,4
Choriocarcinoma,4
Chromomycosis,4
Dementia,4
Hashimoto's disease (Chronic Lymphocytic Thyroiditis),4
Chronic Otitis Media,4
Liver Fluke (Clornorchis sinensis),4
CMV Gastroenteritis,4
CMV Infection,4
Ichthyosis,4
Congenital Syphilis,4
Induced Hypotension,4
Minor Cuts,4
Oral and Dental Conditions,4
"Diabetes, Type 3c",4
Dientamoeba fragilis,4
Diverticulitis,4
Dupuytren's contracture,4
Lambert-Eaton Myasthenic Syndrome,4
Eosinophilic Esophagitis,4
Endoscopy or Radiology Premedication,4
Erythroblastopenia,4
Esophageal Carcinoma,4
Euvolemic Hyponatremia,4
Ewing's Sarcoma,4
Expectoration (Mucolysis),4
Extrapyramidal Reaction,4
Factor VII Deficiency,4
Eye Redness/Itching,4
Eyelash Hypotrichosis,4
Facial Lipoatrophy,4
Familial Cold Autoinflammatory Syndrome,4
Tumor Necrosis Factor Receptor Associated Periodic Syndrome,4
"Fusospirochetosis, Trench Mouth",4
Gastrointestinal Hemorrhage,4
Gastrointestinal Stromal Tumor,4
Tenosynovial Giant Cell Tumor,4
Gingivitis,4
Infectious Mononucleosis,4
Malignant Glioma,4
Tympanostomy Tube Placement Surgery,4
Mucopolysaccharidosis Type VII,4
Menorrhagia,4
"Herpes Simplex, Mucocutaneous/Immunocompromised Host",4
"Herpes Zoster, Prophylaxis",4
Hiccups,4
Hirsutism,4
Histoplasmosis,4
Hyperhomocysteinemia,4
Hypoglycemia,4
Hypophosphatemia,4
ICU Agitation,4
Waldenström Macroglobulinemia,4
Legionella Pneumonia,4
Light Anesthesia,4
Lymphocytic Colitis,4
Macular Edema,4
Melioidosis,4
Muckle Wells Syndrome,4
Mucositis,4
Multiple Endocrine Adenomas,4
"Mycobacterium avium-intracellulare, Prophylaxis",4
Neutropenia Associated with Chemotherapy,4
Niacin Deficiency,4
Nonobstructive Oliguria,4
NSAID-Induced Ulcer Prophylaxis,4
Ocular Rosacea,4
Organophosphate Poisoning,4
Pain/Fever,4
Percutaneous Coronary Intervention,4
Perimenopausal Symptoms,4
Phenylketonuria,4
Pork Tapeworm Infection (Taenia solium),4
Postpartum Bleeding,4
Premature Labor,4
Prevention of Hypokalemia,4
Primary Immunodeficiency Syndrome,4
Transurethral Prostatectomy,4
Psittacosis,4
Q Fever,4
Radiation Emergency,4
Rat-bite Fever,4
"Refraction, Assessment",4
Renal Transplant,4
Reversal of Nondepolarizing Muscle Relaxants,4
Rheumatic Fever Prophylaxis,4
Salmonella Gastroenteritis,4
Small Bowel Bacterial Overgrowth,4
Scabies,4
Secondary Hyperparathyroidism,4
Vasospasm,4
Spondylolisthesis,4
"Syphilis, Latent",4
Tertiary Syphilis,4
"Tuberculosis, Latent",4
Typhoid Fever,4
Urinary Alkalinization,4
Venous Thromboembolism,4
Vitamin/Mineral Supplementation during Pregnancy/Lactation,4
Acidosis,3
Actinic Keratosis,3
Adams-Stokes Syndrome,3
Agitated State,3
Alcoholism,3
Alkalosis,3
Amyloidosis,3
Anal Fissure and Fistula,3
"Anemia, Drug Induced",3
Angioedema,3
Magnetic Resonance Angiography,3
Arteriosclerotic Dementia,3
Reiter's Syndrome,3
Asperger Syndrome,3
"Aspergillosis, Aspergilloma",3
AV Heart Block,3
Babesiosis,3
IgA Nephropathy,3
Blepharoconjunctivitis,3
"Breast Cancer, Male",3
Lactation Augmentation,3
Bronchopulmonary Dysplasia,3
Chronic Eosinophilic Leukemia,3
Conjunctival Mucosa-Associated Lymphoid Tissue Lymphoma,3
Cytokine Release Syndrome,3
Cardiac Arrhythmia,3
Hypertrophic Cardiomyopathy,3
Multicentric Castleman’s Disease,3
Cervicitis,3
Chorioditis,3
Tic Disorder,3
Chronic Spasticity,3
Eosinophilic Granulomatosis with Polyangiitis,3
Prevention of Clostridioides difficile Infection Recurrence,3
Closure of Colostomy,3
"Coccidioidomycosis, Meningitis",3
Herpes Simplex - Congenital,3
"Constipation, Acute",3
"Constipation, Drug Induced",3
Neurosis,3
Coronary Arteriography,3
Costochondritis,3
"Cryptococcal Meningitis, Immunocompetent Host",3
Cyclitis,3
Cystinuria,3
Deep Vein Thrombosis Prophylaxis after Abdominal Surgery,3
"Delayed Puberty, Male",3
Dengue Fever,3
Toothache,3
Dermatophytosis,3
Diphtheria,3
Submental Fullness,3
Duchenne Muscular Dystrophy,3
Dystonia,3
Dysuria,3
Mononucleosis,3
Echinococcus,3
"Epicondylitis, Tennis Elbow",3
"Filariasis, Elephantiasis",3
Focal Segmental Glomerulosclerosis,3
Follicle Stimulation,3
Fungal Infections,3
Gestational Diabetes,3
Giant Cell Arteritis,3
Glaucoma/Intraocular Hypertension,3
Gram Negative Infection,3
Granuloma Annulare,3
Hemolytic Anemia,3
Hemophilia B,3
Hepatic Encephalopathy,3
Hepatitis A Prophylaxis,3
"Herpes Simplex, Mucocutaneous/Immunocompetent Host",3
"Herpes Simplex, Suppression",3
Histiocytosis,3
Hypercalcemia,3
Hyperuricemia Secondary to Chemotherapy,3
Hyponatremia,3
Respiratory Depression,3
Immunosuppression,3
Infection Prophylaxis,3
Interstitial Lung Disease,3
Intra-arterial Digital Subtraction Angiography,3
"Mucormycosis, Invasive",3
Nephrolithiasis,3
Labor Induction,3
Labor Pain,3
Lymphangioleiomyomatosis,3
Leprosy,3
Leptospirosis,3
Mild Cognitive Impairment,3
Measles Prophylaxis,3
"Meningitis, Pneumococcal",3
Menstrual Disorders,3
Methotrexate Overdosage,3
Mucopolysaccharidosis Type IV,3
Mumps Prophylaxis,3
Neonatal Abstinence Syndrome,3
Neck Pain,3
Neutropenia Associated with Radiation,3
Nocturia,3
Non-24-Hour Sleep Wake Disorder,3
Obstructive Sleep Apnea/Hypopnea Syndrome,3
Ornithosis,3
Osteomalacia,3
Paracoccidioidomycosis,3
Patent Ductus Arteriosus,3
Pathological Hypersecretory Conditions,3
Peripheral Arteriography,3
Physical Urticaria,3
Plague Prophylaxis,3
Polymyositis/Dermatomyositis,3
Postoperative Pain,3
Premature Ejaculation,3
Premature Ventricular Depolarizations,3
"Skin Disinfection, Preoperative",3
Primary Nocturnal Enuresis,3
Proctitis,3
Production of Miosis,3
Pulmonary Edema,3
Rabies Prophylaxis,3
Radionuclide Myocardial Perfusion Study,3
Rejection Prophylaxis,3
Renal Osteodystrophy,3
Rhinitis,3
Rickettsial Infection,3
Salmonella Enteric Fever,3
Systemic Sclerosis-Associated Interstitial Lung Disease,3
Venomous Scorpion Bite,3
Seasonal Allergic Conjunctivitis,3
Short Bowel Syndrome,3
Sjogren's Syndrome,3
Sleep Paralysis,3
Sporotrichosis,3
Sunburn,3
Systemic Fungal Infection,3
Thromboembolic Stroke Prophylaxis,3
Trachoma,3
Tuberous Sclerosis,3
TSH Suppression,3
"Tuberculosis, Resistant",3
Upper Limb Spasticity,3
Urinary Acidification,3
Urography,3
"Uveitis, Posterior",3
Vascular Magnetic Resonance Imaging,3
Venography,3
Ventricular Arrhythmia,3
Ventricular Fibrillation,3
von Willebrand Disease,3
Wilson's Disease,3
Abdominal Radiological Procedure,2
Ectopic Pregnancy,2
Acetaminophen Overdose,2
Methemoglobinemia,2
Vaginal pH Imbalance,2
Alpha-1 Proteinase Inhibitor Deficiency,2
Amyloid Cardiomyopathy,2
Anaplastic Astrocytoma,2
"Anemia, Chemotherapy Induced",2
Peripheral Angiography,2
Renal Angiomyolipoma,2
Ethylene Glycol Poisoning,2
Antithrombin III Deficiency,2
Aortic Aneurysm,2
Aortic Stenosis,2
Aortography,2
"Aphthous Stomatitis, Recurrent",2
Apnea of Prematurity,2
Atrial Tachycardia,2
Autoimmune Hemolytic Anemia,2
Autoimmune Neutropenia,2
B Cell Lymphoma,2
Benzodiazepine Withdrawal,2
Blepharospasm,2
Body Imaging,2
"Breast Cancer, Bone Metastases",2
Breakthrough Pain,2
Osteogenesis Imperfecta,2
Minor Burns,2
Cachexia,2
Dermatofibrosarcoma Protuberans,2
Osteogenic Sarcoma,2
Skin Cancer,2
Capillariasis,2
Carpal Tunnel Syndrome,2
Cataplexy,2
Cerebral Edema,2
Cerebral Spasticity,2
Ear Wax Impaction,2
Chronic Mucocutaneous Candidiasis,2
Chronic Pancreatitis,2
Computed Tomography,2
Congenital Fibrinogen Deficiency,2
Corneal Refractive Surgery,2
Cutaneous Sporotrichosis,2
Cysticercus cellulosae,2
"Deep Vein Thrombosis, Recurrent Event",2
Gastroparesis,2
Neurotic Depression,2
Photoaging of the Skin (Dermatoheliosis),2
Diabetes Mellitus,2
Diabetic Retinopathy,2
Digitalis Glycoside Toxicity,2
Dracunculiasis,2
Excessive Salivation,2
Infectious Diarrhea,2
Dyslipidemia,2
Electromechanical Dissociation,2
"Endometrial Hyperplasia, Prophylaxis",2
"Epididymitis, Non-Specific",2
Esophageal Variceal Hemorrhage Prophylaxis,2
Extravasation,2
Fabry Disease,2
Factor X Deficiency,2
Failure to Thrive,2
Familial Adenomatous Polyposis,2
