sentence,label
naproxen is taken for disease <MASK>,Tendonitis
indomethacin is taken for disease <MASK>,Tendonitis
trolamine salicylate is taken for disease <MASK>,Tendonitis
sulindac is taken for disease <MASK>,Tendonitis
omeprazole is taken for disease <MASK>,GERD
pantoprazole is taken for disease <MASK>,GERD
ranitidine is taken for disease <MASK>,GERD
famotidine is taken for disease <MASK>,GERD
lansoprazole is taken for disease <MASK>,GERD
esomeprazole is taken for disease <MASK>,GERD
rabeprazole is taken for disease <MASK>,GERD
sucralfate is taken for disease <MASK>,GERD
dexlansoprazole is taken for disease <MASK>,GERD
omeprazole AND sodium bicarbonate is taken for disease <MASK>,GERD
sodium bicarbonate is taken for disease <MASK>,Acidosis
sodium bicarbonate is taken for disease <MASK>,Acidosis
sodium bicarbonate is taken for disease <MASK>,Acidosis
ibuprofen is taken for disease <MASK>,Muscle Pain
naproxen is taken for disease <MASK>,Muscle Pain
acetaminophen is taken for disease <MASK>,Muscle Pain
diclofenac is taken for disease <MASK>,Muscle Pain
nabumetone is taken for disease <MASK>,Muscle Pain
doxycycline is taken for disease <MASK>,Acne
spironolactone is taken for disease <MASK>,Acne
minocycline is taken for disease <MASK>,Acne
clindamycin is taken for disease <MASK>,Acne
tretinoin is taken for disease <MASK>,Acne
isotretinoin is taken for disease <MASK>,Acne
benzoyl peroxide is taken for disease <MASK>,Acne
adapalene is taken for disease <MASK>,Acne
tetracycline is taken for disease <MASK>,Acne
cephalexin is taken for disease <MASK>,Acne
sulfamethoxazole AND trimethoprim is taken for disease <MASK>,Acne
doxycycline is taken for disease <MASK>,Rosacea
metronidazole is taken for disease <MASK>,Rosacea
minocycline is taken for disease <MASK>,Rosacea
azelaic acid is taken for disease <MASK>,Rosacea
sulfacetamide sodium AND sulfur is taken for disease <MASK>,Rosacea
isotretinoin is taken for disease <MASK>,Rosacea
ivermectin is taken for disease <MASK>,Rosacea
brimonidine is taken for disease <MASK>,Rosacea
doxycycline is taken for disease <MASK>,Acne
spironolactone is taken for disease <MASK>,Acne
minocycline is taken for disease <MASK>,Acne
clindamycin is taken for disease <MASK>,Acne
tretinoin is taken for disease <MASK>,Acne
isotretinoin is taken for disease <MASK>,Acne
benzoyl peroxide is taken for disease <MASK>,Acne
adapalene is taken for disease <MASK>,Acne
tetracycline is taken for disease <MASK>,Acne
cephalexin is taken for disease <MASK>,Acne
sulfamethoxazole AND trimethoprim is taken for disease <MASK>,Acne
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
methylene blue is taken for disease <MASK>,Methemoglobinemia
bromocriptine is taken for disease <MASK>,Acromegaly
octreotide is taken for disease <MASK>,Acromegaly
pegvisomant is taken for disease <MASK>,Acromegaly
lanreotide is taken for disease <MASK>,Acromegaly
pasireotide is taken for disease <MASK>,Acromegaly
gabapentin is taken for disease <MASK>,Erythromelalgia
fluorouracil is taken for disease <MASK>,Actinic Keratosis
aminolevulinic acid is taken for disease <MASK>,Actinic Keratosis
ingenol is taken for disease <MASK>,Actinic Keratosis
amoxicillin is taken for disease <MASK>,Actinomycosis
doxycycline is taken for disease <MASK>,Actinomycosis
minocycline is taken for disease <MASK>,Actinomycosis
penicillin g sodium is taken for disease <MASK>,Actinomycosis
penicillin g potassium is taken for disease <MASK>,Actinomycosis
albuterol is taken for disease <MASK>,acute Asthma
prednisolone is taken for disease <MASK>,acute Asthma
methylprednisolone is taken for disease <MASK>,acute Asthma
epinephrine is taken for disease <MASK>,acute Asthma
hydrocortisone is taken for disease <MASK>,acute Asthma
theophylline is taken for disease <MASK>,acute Asthma
dexamethasone is taken for disease <MASK>,acute Asthma
levalbuterol is taken for disease <MASK>,acute Asthma
terbutaline is taken for disease <MASK>,acute Asthma
ciprofloxacin is taken for disease <MASK>,Urinary Tract Infection
nitrofurantoin is taken for disease <MASK>,Urinary Tract Infection
sulfamethoxazole AND trimethoprim is taken for disease <MASK>,Urinary Tract Infection
amoxicillin is taken for disease <MASK>,Urinary Tract Infection
doxycycline is taken for disease <MASK>,Urinary Tract Infection
levofloxacin is taken for disease <MASK>,Urinary Tract Infection
ceftriaxone is taken for disease <MASK>,Urinary Tract Infection
amoxicillin AND clavulanate is taken for disease <MASK>,Urinary Tract Infection
cefuroxime is taken for disease <MASK>,Urinary Tract Infection
trimethoprim is taken for disease <MASK>,Urinary Tract Infection
methenamine is taken for disease <MASK>,Urinary Tract Infection
ampicillin is taken for disease <MASK>,Urinary Tract Infection
prednisone is taken for disease <MASK>,Acute Lymphocytic Leukemia
vincristine is taken for disease <MASK>,Acute Lymphocytic Leukemia
cyclophosphamide is taken for disease <MASK>,Acute Lymphocytic Leukemia
methotrexate is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase escherichia coli is taken for disease <MASK>,Acute Lymphocytic Leukemia
daunorubicin is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase erwinia chrysanthemi is taken for disease <MASK>,Acute Lymphocytic Leukemia
teniposide is taken for disease <MASK>,Acute Lymphocytic Leukemia
clopidogrel is taken for disease <MASK>,Acute Coronary Syndrome
ticagrelor is taken for disease <MASK>,Acute Coronary Syndrome
prasugrel is taken for disease <MASK>,Acute Coronary Syndrome
enoxaparin is taken for disease <MASK>,Acute Coronary Syndrome
eptifibatide is taken for disease <MASK>,Acute Coronary Syndrome
tirofiban is taken for disease <MASK>,Acute Coronary Syndrome
clopidogrel is taken for disease <MASK>,Prophylaxis Acute Coronary Syndrome
azathioprine is taken for disease <MASK>,Glomerulonephritis
penicillin g benzathine is taken for disease <MASK>,Glomerulonephritis
cytarabine is taken for disease <MASK>,Acute Myeloid Leukemia
vincristine is taken for disease <MASK>,Acute Myeloid Leukemia
daunorubicin is taken for disease <MASK>,Acute Myeloid Leukemia
idarubicin is taken for disease <MASK>,Acute Myeloid Leukemia
decitabine is taken for disease <MASK>,Acute Myeloid Leukemia
gemtuzumab is taken for disease <MASK>,Acute Myeloid Leukemia
midostaurin is taken for disease <MASK>,Acute Myeloid Leukemia
venetoclax is taken for disease <MASK>,Acute Myeloid Leukemia
enasidenib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine liposomal AND daunorubicin liposomal is taken for disease <MASK>,Acute Myeloid Leukemia
ivosidenib is taken for disease <MASK>,Acute Myeloid Leukemia
gilteritinib is taken for disease <MASK>,Acute Myeloid Leukemia
glasdegib is taken for disease <MASK>,Acute Myeloid Leukemia
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
chlorpromazine is taken for disease <MASK>,Porphyria
hemin is taken for disease <MASK>,Porphyria
givosiran is taken for disease <MASK>,Porphyria
methotrexate is taken for disease <MASK>,Acute Lymphoblastic Leukemia
mercaptopurine is taken for disease <MASK>,Acute Lymphoblastic Leukemia
dasatinib is taken for disease <MASK>,Acute Lymphoblastic Leukemia
pegaspargase is taken for disease <MASK>,Acute Lymphoblastic Leukemia
doxorubicin is taken for disease <MASK>,Acute Lymphoblastic Leukemia
imatinib is taken for disease <MASK>,Acute Lymphoblastic Leukemia
asparaginase erwinia chrysanthemi is taken for disease <MASK>,Acute Lymphoblastic Leukemia
ponatinib is taken for disease <MASK>,Acute Lymphoblastic Leukemia
vincristine liposome is taken for disease <MASK>,Acute Lymphoblastic Leukemia
blinatumomab is taken for disease <MASK>,Acute Lymphoblastic Leukemia
prednisone is taken for disease <MASK>,Acute Lymphocytic Leukemia
vincristine is taken for disease <MASK>,Acute Lymphocytic Leukemia
cyclophosphamide is taken for disease <MASK>,Acute Lymphocytic Leukemia
methotrexate is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase escherichia coli is taken for disease <MASK>,Acute Lymphocytic Leukemia
daunorubicin is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase erwinia chrysanthemi is taken for disease <MASK>,Acute Lymphocytic Leukemia
teniposide is taken for disease <MASK>,Acute Lymphocytic Leukemia
doxorubicin is taken for disease <MASK>,Acute Myeloblastic Leukemia
cytarabine is taken for disease <MASK>,Acute Myeloid Leukemia
vincristine is taken for disease <MASK>,Acute Myeloid Leukemia
daunorubicin is taken for disease <MASK>,Acute Myeloid Leukemia
idarubicin is taken for disease <MASK>,Acute Myeloid Leukemia
decitabine is taken for disease <MASK>,Acute Myeloid Leukemia
gemtuzumab is taken for disease <MASK>,Acute Myeloid Leukemia
midostaurin is taken for disease <MASK>,Acute Myeloid Leukemia
venetoclax is taken for disease <MASK>,Acute Myeloid Leukemia
enasidenib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine liposomal AND daunorubicin liposomal is taken for disease <MASK>,Acute Myeloid Leukemia
ivosidenib is taken for disease <MASK>,Acute Myeloid Leukemia
gilteritinib is taken for disease <MASK>,Acute Myeloid Leukemia
glasdegib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine is taken for disease <MASK>,Acute Myeloid Leukemia
vincristine is taken for disease <MASK>,Acute Myeloid Leukemia
daunorubicin is taken for disease <MASK>,Acute Myeloid Leukemia
idarubicin is taken for disease <MASK>,Acute Myeloid Leukemia
decitabine is taken for disease <MASK>,Acute Myeloid Leukemia
gemtuzumab is taken for disease <MASK>,Acute Myeloid Leukemia
midostaurin is taken for disease <MASK>,Acute Myeloid Leukemia
venetoclax is taken for disease <MASK>,Acute Myeloid Leukemia
enasidenib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine liposomal AND daunorubicin liposomal is taken for disease <MASK>,Acute Myeloid Leukemia
ivosidenib is taken for disease <MASK>,Acute Myeloid Leukemia
gilteritinib is taken for disease <MASK>,Acute Myeloid Leukemia
glasdegib is taken for disease <MASK>,Acute Myeloid Leukemia
isotretinoin is taken for disease <MASK>,Acute Nonlymphocytic Leukemia
methotrexate is taken for disease <MASK>,Acute Nonlymphocytic Leukemia
thioguanine is taken for disease <MASK>,Acute Nonlymphocytic Leukemia
mitoxantrone is taken for disease <MASK>,Acute Nonlymphocytic Leukemia
cyclophosphamide is taken for disease <MASK>,Acute Nonlymphocytic Leukemia
daunorubicin is taken for disease <MASK>,Acute Nonlymphocytic Leukemia
cytarabine is taken for disease <MASK>,Acute Nonlymphocytic Leukemia
ofloxacin is taken for disease <MASK>,Acute Otitis Externa
ciprofloxacin is taken for disease <MASK>,Acute Otitis Externa
ciprofloxacin AND hydrocortisone is taken for disease <MASK>,Acute Otitis Externa
dexamethasone is taken for disease <MASK>,Acute Otitis Externa
colistin sulfate AND hydrocortisone AND neomycin AND thonzonium bromide is taken for disease <MASK>,Acute Otitis Externa
tretinoin is taken for disease <MASK>,Acute Promyelocytic Leukemia
arsenic trioxide is taken for disease <MASK>,Acute Promyelocytic Leukemia
beractant is taken for disease <MASK>,Respiratory Distress Syndrome
poractant is taken for disease <MASK>,Respiratory Distress Syndrome
calfactant is taken for disease <MASK>,Respiratory Distress Syndrome
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
amoxicillin is taken for disease <MASK>,Sinusitis
prednisone is taken for disease <MASK>,Sinusitis
amoxicillin AND clavulanate is taken for disease <MASK>,Sinusitis
cefdinir is taken for disease <MASK>,Sinusitis
azithromycin is taken for disease <MASK>,Sinusitis
levofloxacin is taken for disease <MASK>,Sinusitis
cefuroxime is taken for disease <MASK>,Sinusitis
clarithromycin is taken for disease <MASK>,Sinusitis
ciprofloxacin is taken for disease <MASK>,Sinusitis
clindamycin is taken for disease <MASK>,Sinusitis
sulfamethoxazole AND trimethoprim is taken for disease <MASK>,Sinusitis
moxifloxacin is taken for disease <MASK>,Sinusitis
sertraline is taken for disease <MASK>,Anxiety and Stress
citalopram is taken for disease <MASK>,Anxiety and Stress
fluoxetine is taken for disease <MASK>,Anxiety and Stress
amitriptyline is taken for disease <MASK>,Anxiety and Stress
venlafaxine is taken for disease <MASK>,Anxiety and Stress
paroxetine is taken for disease <MASK>,Anxiety and Stress
prazosin is taken for disease <MASK>,Anxiety and Stress
fluvoxamine is taken for disease <MASK>,Anxiety and Stress
pegademase bovine is taken for disease <MASK>,Adenosine Deaminase Deficiency
elapegademase is taken for disease <MASK>,Adenosine Deaminase Deficiency
epinephrine is taken for disease <MASK>,Adams-Stokes Syndrome
ephedrine is taken for disease <MASK>,Adams-Stokes Syndrome
isoproterenol is taken for disease <MASK>,Adams-Stokes Syndrome
methylphenidate is taken for disease <MASK>,ADHD 
amphetamine AND dextroamphetamine is taken for disease <MASK>,ADHD 
dextroamphetamine is taken for disease <MASK>,ADHD 
clonidine is taken for disease <MASK>,ADHD 
bupropion is taken for disease <MASK>,ADHD 
guanfacine is taken for disease <MASK>,ADHD 
lisdexamfetamine is taken for disease <MASK>,ADHD 
amphetamine is taken for disease <MASK>,ADHD 
atomoxetine is taken for disease <MASK>,ADHD 
hydrocortisone is taken for disease <MASK>,Addison's Disease
fludrocortisone is taken for disease <MASK>,Addison's Disease
dexamethasone is taken for disease <MASK>,Addison's Disease
pazopanib is taken for disease <MASK>,Renal Cell Carcinoma
sunitinib is taken for disease <MASK>,Renal Cell Carcinoma
axitinib is taken for disease <MASK>,Renal Cell Carcinoma
nivolumab is taken for disease <MASK>,Renal Cell Carcinoma
sorafenib is taken for disease <MASK>,Renal Cell Carcinoma
everolimus is taken for disease <MASK>,Renal Cell Carcinoma
bevacizumab is taken for disease <MASK>,Renal Cell Carcinoma
cabozantinib is taken for disease <MASK>,Renal Cell Carcinoma
medroxyprogesterone is taken for disease <MASK>,Renal Cell Carcinoma
aldesleukin is taken for disease <MASK>,Renal Cell Carcinoma
capecitabine is taken for disease <MASK>,Renal Cell Carcinoma
temsirolimus is taken for disease <MASK>,Renal Cell Carcinoma
lenvatinib is taken for disease <MASK>,Renal Cell Carcinoma
pegademase bovine is taken for disease <MASK>,Adenosine Deaminase Deficiency
elapegademase is taken for disease <MASK>,Adenosine Deaminase Deficiency
adenovirus vaccine is taken for disease <MASK>,Adenovirus Prophylaxis
methylphenidate is taken for disease <MASK>,ADHD 
amphetamine AND dextroamphetamine is taken for disease <MASK>,ADHD 
dextroamphetamine is taken for disease <MASK>,ADHD 
clonidine is taken for disease <MASK>,ADHD 
bupropion is taken for disease <MASK>,ADHD 
guanfacine is taken for disease <MASK>,ADHD 
lisdexamfetamine is taken for disease <MASK>,ADHD 
amphetamine is taken for disease <MASK>,ADHD 
atomoxetine is taken for disease <MASK>,ADHD 
diclofenac is taken for disease <MASK>,Frozen Shoulder
ibuprofen is taken for disease <MASK>,Frozen Shoulder
naproxen is taken for disease <MASK>,Frozen Shoulder
nabumetone is taken for disease <MASK>,Frozen Shoulder
piroxicam is taken for disease <MASK>,Frozen Shoulder
indomethacin is taken for disease <MASK>,Frozen Shoulder
triamcinolone is taken for disease <MASK>,Frozen Shoulder
fentanyl is taken for disease <MASK>,Dercum's Disease
pregabalin is taken for disease <MASK>,Dercum's Disease
probenecid is taken for disease <MASK>,Adjunct to Antibiotic Therapy
enalapril is taken for disease <MASK>,Polycystic Kidney Disease
lisinopril is taken for disease <MASK>,Polycystic Kidney Disease
captopril is taken for disease <MASK>,Polycystic Kidney Disease
mitotane is taken for disease <MASK>,Adrenal Cortical Carcinoma
dexamethasone is taken for disease <MASK>,Adrenal Insufficiency
cortisone is taken for disease <MASK>,Adrenal Insufficiency
dexamethasone is taken for disease <MASK>,Adrenal Insufficiency
cortisone is taken for disease <MASK>,Adrenal Insufficiency
dexamethasone is taken for disease <MASK>,Adrenal Insufficiency
cortisone is taken for disease <MASK>,Adrenal Insufficiency
dexamethasone is taken for disease <MASK>,Adrenal Insufficiency
cortisone is taken for disease <MASK>,Adrenal Insufficiency
hydrocortisone is taken for disease <MASK>,Adrenocortical Insufficiency
prednisone is taken for disease <MASK>,Adrenocortical Insufficiency
dexamethasone is taken for disease <MASK>,Adrenocortical Insufficiency
triamcinolone is taken for disease <MASK>,Adrenocortical Insufficiency
cosyntropin is taken for disease <MASK>,Adrenocortical Insufficiency
fludrocortisone is taken for disease <MASK>,Adrenogenital Syndrome
prednisone is taken for disease <MASK>,Adrenogenital Syndrome
dexamethasone is taken for disease <MASK>,Adrenogenital Syndrome
methylprednisolone is taken for disease <MASK>,Adrenogenital Syndrome
somatropin is taken for disease <MASK>,Adult Human Growth Hormone Deficiency
anakinra is taken for disease <MASK>,Still's Disease
tocilizumab is taken for disease <MASK>,Still's Disease
etanercept is taken for disease <MASK>,Still's Disease
anakinra is taken for disease <MASK>,Still's Disease
tocilizumab is taken for disease <MASK>,Still's Disease
etanercept is taken for disease <MASK>,Still's Disease
digoxin is taken for disease <MASK>,Atrial Fibrillation
metoprolol is taken for disease <MASK>,Atrial Fibrillation
diltiazem is taken for disease <MASK>,Atrial Fibrillation
flecainide is taken for disease <MASK>,Atrial Fibrillation
sotalol is taken for disease <MASK>,Atrial Fibrillation
carvedilol is taken for disease <MASK>,Atrial Fibrillation
propafenone is taken for disease <MASK>,Atrial Fibrillation
rivaroxaban is taken for disease <MASK>,Atrial Fibrillation
dronedarone is taken for disease <MASK>,Atrial Fibrillation
clonidine is taken for disease <MASK>,Atrial Fibrillation
propranolol is taken for disease <MASK>,Atrial Fibrillation
digoxin is taken for disease <MASK>,Atrial Fibrillation
metoprolol is taken for disease <MASK>,Atrial Fibrillation
diltiazem is taken for disease <MASK>,Atrial Fibrillation
flecainide is taken for disease <MASK>,Atrial Fibrillation
sotalol is taken for disease <MASK>,Atrial Fibrillation
carvedilol is taken for disease <MASK>,Atrial Fibrillation
propafenone is taken for disease <MASK>,Atrial Fibrillation
rivaroxaban is taken for disease <MASK>,Atrial Fibrillation
dronedarone is taken for disease <MASK>,Atrial Fibrillation
clonidine is taken for disease <MASK>,Atrial Fibrillation
propranolol is taken for disease <MASK>,Atrial Fibrillation
pentamidine is taken for disease <MASK>,Trypanosomiasis
benznidazole is taken for disease <MASK>,Trypanosomiasis
haloperidol is taken for disease <MASK>,Aggressive Behavior
aripiprazole is taken for disease <MASK>,Agitated State
olanzapine is taken for disease <MASK>,Agitated State
loxapine is taken for disease <MASK>,Agitated State
risperidone is taken for disease <MASK>,Agitation
olanzapine is taken for disease <MASK>,Agitation
citalopram is taken for disease <MASK>,Agitation
amitriptyline AND perphenazine is taken for disease <MASK>,Agitation
loxapine is taken for disease <MASK>,Agitation
ruxolitinib is taken for disease <MASK>,Myelofibrosis
fedratinib is taken for disease <MASK>,Myelofibrosis
fluoxetine is taken for disease <MASK>,Agoraphobia
filgrastim is taken for disease <MASK>,Neutropenia
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
dronabinol is taken for disease <MASK>,AIDS Related Wasting
megestrol is taken for disease <MASK>,AIDS Related Wasting
somatropin is taken for disease <MASK>,AIDS Related Wasting
dronabinol is taken for disease <MASK>,AIDS Related Wasting
megestrol is taken for disease <MASK>,AIDS Related Wasting
somatropin is taken for disease <MASK>,AIDS Related Wasting
dronabinol is taken for disease <MASK>,AIDS Related Wasting
megestrol is taken for disease <MASK>,AIDS Related Wasting
somatropin is taken for disease <MASK>,AIDS Related Wasting
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
propranolol is taken for disease <MASK>,Akathisia
naltrexone is taken for disease <MASK>,Alcohol Dependence
acamprosate is taken for disease <MASK>,Alcohol Dependence
disulfiram is taken for disease <MASK>,Alcohol Dependence
ondansetron is taken for disease <MASK>,Alcohol Dependence
gabapentin enacarbil is taken for disease <MASK>,Alcoholism
gabapentin is taken for disease <MASK>,Alcohol Withdrawal
baclofen is taken for disease <MASK>,Alcohol Withdrawal
chlordiazepoxide is taken for disease <MASK>,Alcohol Withdrawal
diazepam is taken for disease <MASK>,Alcohol Withdrawal
clonidine is taken for disease <MASK>,Alcohol Withdrawal
atenolol is taken for disease <MASK>,Alcohol Withdrawal
oxazepam is taken for disease <MASK>,Alcohol Withdrawal
clorazepate is taken for disease <MASK>,Alcohol Withdrawal
gabapentin is taken for disease <MASK>,Alcohol Withdrawal
baclofen is taken for disease <MASK>,Alcohol Withdrawal
chlordiazepoxide is taken for disease <MASK>,Alcohol Withdrawal
diazepam is taken for disease <MASK>,Alcohol Withdrawal
clonidine is taken for disease <MASK>,Alcohol Withdrawal
atenolol is taken for disease <MASK>,Alcohol Withdrawal
oxazepam is taken for disease <MASK>,Alcohol Withdrawal
clorazepate is taken for disease <MASK>,Alcohol Withdrawal
propylthiouracil is taken for disease <MASK>,Alcoholic Liver Damage
oxandrolone is taken for disease <MASK>,Alcoholic Liver Damage
propylthiouracil is taken for disease <MASK>,Alcoholic Liver Damage
oxandrolone is taken for disease <MASK>,Alcoholic Liver Damage
propylthiouracil is taken for disease <MASK>,Alcoholic Liver Damage
oxandrolone is taken for disease <MASK>,Alcoholic Liver Damage
gabapentin enacarbil is taken for disease <MASK>,Alcoholism
hydroxyquinoline is taken for disease <MASK>,Vaginal pH Imbalance
ammonium chloride is taken for disease <MASK>,Alkalosis
ammonium chloride is taken for disease <MASK>,Alkalosis
sodium bicarbonate is taken for disease <MASK>,Alkylating Agent Cystitis
citric acid AND sodium citrate is taken for disease <MASK>,Alkylating Agent Cystitis
prednisone is taken for disease <MASK>,Acute Lymphocytic Leukemia
vincristine is taken for disease <MASK>,Acute Lymphocytic Leukemia
cyclophosphamide is taken for disease <MASK>,Acute Lymphocytic Leukemia
methotrexate is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase escherichia coli is taken for disease <MASK>,Acute Lymphocytic Leukemia
daunorubicin is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase erwinia chrysanthemi is taken for disease <MASK>,Acute Lymphocytic Leukemia
teniposide is taken for disease <MASK>,Acute Lymphocytic Leukemia
terbutaline is taken for disease <MASK>,Allergic Asthma
salmeterol is taken for disease <MASK>,Allergic Asthma
ketotifen is taken for disease <MASK>,Allergic Conjunctivitis
azelastine is taken for disease <MASK>,Allergic Conjunctivitis
cromolyn is taken for disease <MASK>,Allergic Conjunctivitis
prednisone is taken for disease <MASK>,Allergic Conjunctivitis
prednisolone is taken for disease <MASK>,Allergic Conjunctivitis
epinastine is taken for disease <MASK>,Allergic Conjunctivitis
nedocromil is taken for disease <MASK>,Allergic Conjunctivitis
bepotastine is taken for disease <MASK>,Allergic Conjunctivitis
cetirizine is taken for disease <MASK>,Allergic Conjunctivitis
alcaftadine is taken for disease <MASK>,Allergic Conjunctivitis
carbinoxamine is taken for disease <MASK>,Allergic Conjunctivitis
doxylamine is taken for disease <MASK>,Allergic Conjunctivitis
triamcinolone is taken for disease <MASK>,Atopic Dermatitis
clobetasol is taken for disease <MASK>,Atopic Dermatitis
betamethasone is taken for disease <MASK>,Atopic Dermatitis
fluocinonide is taken for disease <MASK>,Atopic Dermatitis
hydrocortisone is taken for disease <MASK>,Atopic Dermatitis
tacrolimus is taken for disease <MASK>,Atopic Dermatitis
prednisone is taken for disease <MASK>,Atopic Dermatitis
mometasone is taken for disease <MASK>,Atopic Dermatitis
desonide is taken for disease <MASK>,Atopic Dermatitis
fluocinolone is taken for disease <MASK>,Atopic Dermatitis
desoximetasone is taken for disease <MASK>,Atopic Dermatitis
fluticasone is taken for disease <MASK>,Atopic Dermatitis
methylprednisolone is taken for disease <MASK>,Atopic Dermatitis
dexamethasone is taken for disease <MASK>,Atopic Dermatitis
azathioprine is taken for disease <MASK>,Atopic Dermatitis
diphenhydramine is taken for disease <MASK>,Allergic Reactions
