sentence,label
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
gabapentin is taken for disease <MASK>,Erythromelalgia
ciprofloxacin is taken for disease <MASK>,Urinary Tract Infection
nitrofurantoin is taken for disease <MASK>,Urinary Tract Infection
sulfamethoxazole AND trimethoprim is taken for disease <MASK>,Urinary Tract Infection
amoxicillin is taken for disease <MASK>,Urinary Tract Infection
doxycycline is taken for disease <MASK>,Urinary Tract Infection
levofloxacin is taken for disease <MASK>,Urinary Tract Infection
ceftriaxone is taken for disease <MASK>,Urinary Tract Infection
amoxicillin AND clavulanate is taken for disease <MASK>,Urinary Tract Infection
cefuroxime is taken for disease <MASK>,Urinary Tract Infection
trimethoprim is taken for disease <MASK>,Urinary Tract Infection
methenamine is taken for disease <MASK>,Urinary Tract Infection
ampicillin is taken for disease <MASK>,Urinary Tract Infection
prednisone is taken for disease <MASK>,Acute Lymphocytic Leukemia
vincristine is taken for disease <MASK>,Acute Lymphocytic Leukemia
cyclophosphamide is taken for disease <MASK>,Acute Lymphocytic Leukemia
methotrexate is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase escherichia coli is taken for disease <MASK>,Acute Lymphocytic Leukemia
daunorubicin is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase erwinia chrysanthemi is taken for disease <MASK>,Acute Lymphocytic Leukemia
teniposide is taken for disease <MASK>,Acute Lymphocytic Leukemia
azathioprine is taken for disease <MASK>,Glomerulonephritis
penicillin g benzathine is taken for disease <MASK>,Glomerulonephritis
cytarabine is taken for disease <MASK>,Acute Myeloid Leukemia
vincristine is taken for disease <MASK>,Acute Myeloid Leukemia
daunorubicin is taken for disease <MASK>,Acute Myeloid Leukemia
idarubicin is taken for disease <MASK>,Acute Myeloid Leukemia
decitabine is taken for disease <MASK>,Acute Myeloid Leukemia
gemtuzumab is taken for disease <MASK>,Acute Myeloid Leukemia
midostaurin is taken for disease <MASK>,Acute Myeloid Leukemia
venetoclax is taken for disease <MASK>,Acute Myeloid Leukemia
enasidenib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine liposomal AND daunorubicin liposomal is taken for disease <MASK>,Acute Myeloid Leukemia
ivosidenib is taken for disease <MASK>,Acute Myeloid Leukemia
gilteritinib is taken for disease <MASK>,Acute Myeloid Leukemia
glasdegib is taken for disease <MASK>,Acute Myeloid Leukemia
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
prednisone is taken for disease <MASK>,Acute Lymphocytic Leukemia
vincristine is taken for disease <MASK>,Acute Lymphocytic Leukemia
cyclophosphamide is taken for disease <MASK>,Acute Lymphocytic Leukemia
methotrexate is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase escherichia coli is taken for disease <MASK>,Acute Lymphocytic Leukemia
daunorubicin is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase erwinia chrysanthemi is taken for disease <MASK>,Acute Lymphocytic Leukemia
teniposide is taken for disease <MASK>,Acute Lymphocytic Leukemia
cytarabine is taken for disease <MASK>,Acute Myeloid Leukemia
vincristine is taken for disease <MASK>,Acute Myeloid Leukemia
daunorubicin is taken for disease <MASK>,Acute Myeloid Leukemia
idarubicin is taken for disease <MASK>,Acute Myeloid Leukemia
decitabine is taken for disease <MASK>,Acute Myeloid Leukemia
gemtuzumab is taken for disease <MASK>,Acute Myeloid Leukemia
midostaurin is taken for disease <MASK>,Acute Myeloid Leukemia
venetoclax is taken for disease <MASK>,Acute Myeloid Leukemia
enasidenib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine liposomal AND daunorubicin liposomal is taken for disease <MASK>,Acute Myeloid Leukemia
ivosidenib is taken for disease <MASK>,Acute Myeloid Leukemia
gilteritinib is taken for disease <MASK>,Acute Myeloid Leukemia
glasdegib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine is taken for disease <MASK>,Acute Myeloid Leukemia
vincristine is taken for disease <MASK>,Acute Myeloid Leukemia
daunorubicin is taken for disease <MASK>,Acute Myeloid Leukemia
idarubicin is taken for disease <MASK>,Acute Myeloid Leukemia
decitabine is taken for disease <MASK>,Acute Myeloid Leukemia
gemtuzumab is taken for disease <MASK>,Acute Myeloid Leukemia
midostaurin is taken for disease <MASK>,Acute Myeloid Leukemia
venetoclax is taken for disease <MASK>,Acute Myeloid Leukemia
enasidenib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine liposomal AND daunorubicin liposomal is taken for disease <MASK>,Acute Myeloid Leukemia
ivosidenib is taken for disease <MASK>,Acute Myeloid Leukemia
gilteritinib is taken for disease <MASK>,Acute Myeloid Leukemia
glasdegib is taken for disease <MASK>,Acute Myeloid Leukemia
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
amoxicillin is taken for disease <MASK>,Sinusitis
prednisone is taken for disease <MASK>,Sinusitis
amoxicillin AND clavulanate is taken for disease <MASK>,Sinusitis
cefdinir is taken for disease <MASK>,Sinusitis
azithromycin is taken for disease <MASK>,Sinusitis
levofloxacin is taken for disease <MASK>,Sinusitis
cefuroxime is taken for disease <MASK>,Sinusitis
clarithromycin is taken for disease <MASK>,Sinusitis
ciprofloxacin is taken for disease <MASK>,Sinusitis
clindamycin is taken for disease <MASK>,Sinusitis
sulfamethoxazole AND trimethoprim is taken for disease <MASK>,Sinusitis
moxifloxacin is taken for disease <MASK>,Sinusitis
methylphenidate is taken for disease <MASK>,ADHD 
amphetamine AND dextroamphetamine is taken for disease <MASK>,ADHD 
dextroamphetamine is taken for disease <MASK>,ADHD 
clonidine is taken for disease <MASK>,ADHD 
bupropion is taken for disease <MASK>,ADHD 
guanfacine is taken for disease <MASK>,ADHD 
lisdexamfetamine is taken for disease <MASK>,ADHD 
amphetamine is taken for disease <MASK>,ADHD 
atomoxetine is taken for disease <MASK>,ADHD 
pazopanib is taken for disease <MASK>,Renal Cell Carcinoma
sunitinib is taken for disease <MASK>,Renal Cell Carcinoma
axitinib is taken for disease <MASK>,Renal Cell Carcinoma
nivolumab is taken for disease <MASK>,Renal Cell Carcinoma
sorafenib is taken for disease <MASK>,Renal Cell Carcinoma
everolimus is taken for disease <MASK>,Renal Cell Carcinoma
bevacizumab is taken for disease <MASK>,Renal Cell Carcinoma
cabozantinib is taken for disease <MASK>,Renal Cell Carcinoma
medroxyprogesterone is taken for disease <MASK>,Renal Cell Carcinoma
aldesleukin is taken for disease <MASK>,Renal Cell Carcinoma
capecitabine is taken for disease <MASK>,Renal Cell Carcinoma
temsirolimus is taken for disease <MASK>,Renal Cell Carcinoma
lenvatinib is taken for disease <MASK>,Renal Cell Carcinoma
methylphenidate is taken for disease <MASK>,ADHD 
amphetamine AND dextroamphetamine is taken for disease <MASK>,ADHD 
dextroamphetamine is taken for disease <MASK>,ADHD 
clonidine is taken for disease <MASK>,ADHD 
bupropion is taken for disease <MASK>,ADHD 
guanfacine is taken for disease <MASK>,ADHD 
lisdexamfetamine is taken for disease <MASK>,ADHD 
amphetamine is taken for disease <MASK>,ADHD 
atomoxetine is taken for disease <MASK>,ADHD 
fentanyl is taken for disease <MASK>,Dercum's Disease
pregabalin is taken for disease <MASK>,Dercum's Disease
digoxin is taken for disease <MASK>,Atrial Fibrillation
metoprolol is taken for disease <MASK>,Atrial Fibrillation
diltiazem is taken for disease <MASK>,Atrial Fibrillation
flecainide is taken for disease <MASK>,Atrial Fibrillation
sotalol is taken for disease <MASK>,Atrial Fibrillation
carvedilol is taken for disease <MASK>,Atrial Fibrillation
propafenone is taken for disease <MASK>,Atrial Fibrillation
rivaroxaban is taken for disease <MASK>,Atrial Fibrillation
dronedarone is taken for disease <MASK>,Atrial Fibrillation
clonidine is taken for disease <MASK>,Atrial Fibrillation
propranolol is taken for disease <MASK>,Atrial Fibrillation
digoxin is taken for disease <MASK>,Atrial Fibrillation
metoprolol is taken for disease <MASK>,Atrial Fibrillation
diltiazem is taken for disease <MASK>,Atrial Fibrillation
flecainide is taken for disease <MASK>,Atrial Fibrillation
sotalol is taken for disease <MASK>,Atrial Fibrillation
carvedilol is taken for disease <MASK>,Atrial Fibrillation
propafenone is taken for disease <MASK>,Atrial Fibrillation
rivaroxaban is taken for disease <MASK>,Atrial Fibrillation
dronedarone is taken for disease <MASK>,Atrial Fibrillation
clonidine is taken for disease <MASK>,Atrial Fibrillation
propranolol is taken for disease <MASK>,Atrial Fibrillation
ruxolitinib is taken for disease <MASK>,Myelofibrosis
fedratinib is taken for disease <MASK>,Myelofibrosis
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
dronabinol is taken for disease <MASK>,AIDS Related Wasting
megestrol is taken for disease <MASK>,AIDS Related Wasting
somatropin is taken for disease <MASK>,AIDS Related Wasting
dronabinol is taken for disease <MASK>,AIDS Related Wasting
megestrol is taken for disease <MASK>,AIDS Related Wasting
somatropin is taken for disease <MASK>,AIDS Related Wasting
dronabinol is taken for disease <MASK>,AIDS Related Wasting
megestrol is taken for disease <MASK>,AIDS Related Wasting
somatropin is taken for disease <MASK>,AIDS Related Wasting
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
sodium bicarbonate is taken for disease <MASK>,Alkylating Agent Cystitis
citric acid AND sodium citrate is taken for disease <MASK>,Alkylating Agent Cystitis
prednisone is taken for disease <MASK>,Acute Lymphocytic Leukemia
vincristine is taken for disease <MASK>,Acute Lymphocytic Leukemia
cyclophosphamide is taken for disease <MASK>,Acute Lymphocytic Leukemia
methotrexate is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase escherichia coli is taken for disease <MASK>,Acute Lymphocytic Leukemia
daunorubicin is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase erwinia chrysanthemi is taken for disease <MASK>,Acute Lymphocytic Leukemia
teniposide is taken for disease <MASK>,Acute Lymphocytic Leukemia
triamcinolone is taken for disease <MASK>,Atopic Dermatitis
clobetasol is taken for disease <MASK>,Atopic Dermatitis
betamethasone is taken for disease <MASK>,Atopic Dermatitis
fluocinonide is taken for disease <MASK>,Atopic Dermatitis
hydrocortisone is taken for disease <MASK>,Atopic Dermatitis
tacrolimus is taken for disease <MASK>,Atopic Dermatitis
prednisone is taken for disease <MASK>,Atopic Dermatitis
mometasone is taken for disease <MASK>,Atopic Dermatitis
desonide is taken for disease <MASK>,Atopic Dermatitis
fluocinolone is taken for disease <MASK>,Atopic Dermatitis
desoximetasone is taken for disease <MASK>,Atopic Dermatitis
fluticasone is taken for disease <MASK>,Atopic Dermatitis
methylprednisolone is taken for disease <MASK>,Atopic Dermatitis
dexamethasone is taken for disease <MASK>,Atopic Dermatitis
azathioprine is taken for disease <MASK>,Atopic Dermatitis
spironolactone is taken for disease <MASK>,Alopecia
minoxidil is taken for disease <MASK>,Alopecia
triamcinolone is taken for disease <MASK>,Alopecia
sulfasalazine is taken for disease <MASK>,Alopecia
spironolactone is taken for disease <MASK>,Alopecia
minoxidil is taken for disease <MASK>,Alopecia
triamcinolone is taken for disease <MASK>,Alopecia
sulfasalazine is taken for disease <MASK>,Alopecia
pazopanib is taken for disease <MASK>,Soft Tissue Sarcoma
doxorubicin is taken for disease <MASK>,Soft Tissue Sarcoma
methotrexate is taken for disease <MASK>,Soft Tissue Sarcoma
trabectedin is taken for disease <MASK>,Soft Tissue Sarcoma
olaratumab is taken for disease <MASK>,Soft Tissue Sarcoma
metronidazole is taken for disease <MASK>,Amebiasis
tinidazole is taken for disease <MASK>,Amebiasis
nitazoxanide is taken for disease <MASK>,Amebiasis
doxycycline is taken for disease <MASK>,Amebiasis
paromomycin is taken for disease <MASK>,Amebiasis
chloroquine is taken for disease <MASK>,Amebiasis
metronidazole is taken for disease <MASK>,Amebiasis
tinidazole is taken for disease <MASK>,Amebiasis
nitazoxanide is taken for disease <MASK>,Amebiasis
doxycycline is taken for disease <MASK>,Amebiasis
paromomycin is taken for disease <MASK>,Amebiasis
chloroquine is taken for disease <MASK>,Amebiasis
cytarabine is taken for disease <MASK>,Acute Myeloid Leukemia
vincristine is taken for disease <MASK>,Acute Myeloid Leukemia
daunorubicin is taken for disease <MASK>,Acute Myeloid Leukemia
idarubicin is taken for disease <MASK>,Acute Myeloid Leukemia
decitabine is taken for disease <MASK>,Acute Myeloid Leukemia
gemtuzumab is taken for disease <MASK>,Acute Myeloid Leukemia
midostaurin is taken for disease <MASK>,Acute Myeloid Leukemia
venetoclax is taken for disease <MASK>,Acute Myeloid Leukemia
enasidenib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine liposomal AND daunorubicin liposomal is taken for disease <MASK>,Acute Myeloid Leukemia
ivosidenib is taken for disease <MASK>,Acute Myeloid Leukemia
gilteritinib is taken for disease <MASK>,Acute Myeloid Leukemia
glasdegib is taken for disease <MASK>,Acute Myeloid Leukemia
metronidazole is taken for disease <MASK>,Amebiasis
tinidazole is taken for disease <MASK>,Amebiasis
nitazoxanide is taken for disease <MASK>,Amebiasis
doxycycline is taken for disease <MASK>,Amebiasis
paromomycin is taken for disease <MASK>,Amebiasis
chloroquine is taken for disease <MASK>,Amebiasis
prednisone is taken for disease <MASK>,Aspiration Pneumonia
clindamycin is taken for disease <MASK>,Aspiration Pneumonia
amoxicillin AND clavulanate is taken for disease <MASK>,Aspiration Pneumonia
metronidazole is taken for disease <MASK>,Aspiration Pneumonia
dexamethasone is taken for disease <MASK>,Aspiration Pneumonia
lansoprazole is taken for disease <MASK>,Aspiration Pneumonia
piperacillin AND tazobactam is taken for disease <MASK>,Aspiration Pneumonia
ampicillin AND sulbactam is taken for disease <MASK>,Aspiration Pneumonia
cefoxitin is taken for disease <MASK>,Aspiration Pneumonia
cilastatin AND imipenem is taken for disease <MASK>,Aspiration Pneumonia
fentanyl is taken for disease <MASK>,Dercum's Disease
pregabalin is taken for disease <MASK>,Dercum's Disease
hydroxyurea is taken for disease <MASK>,Sickle Cell Anemia
vitamin e is taken for disease <MASK>,Sickle Cell Anemia
glutamine is taken for disease <MASK>,Sickle Cell Anemia
crizanlizumab is taken for disease <MASK>,Sickle Cell Anemia
aspirin is taken for disease <MASK>,Angina
nitroglycerin is taken for disease <MASK>,Angina
metoprolol is taken for disease <MASK>,Angina
amlodipine is taken for disease <MASK>,Angina
isosorbide mononitrate is taken for disease <MASK>,Angina
isosorbide dinitrate is taken for disease <MASK>,Angina
enoxaparin is taken for disease <MASK>,Angina
ranolazine is taken for disease <MASK>,Angina
atenolol is taken for disease <MASK>,Angina
carvedilol is taken for disease <MASK>,Angina
amlodipine AND atorvastatin is taken for disease <MASK>,Angina
aspirin is taken for disease <MASK>,Angina
nitroglycerin is taken for disease <MASK>,Angina
metoprolol is taken for disease <MASK>,Angina
amlodipine is taken for disease <MASK>,Angina
isosorbide mononitrate is taken for disease <MASK>,Angina
isosorbide dinitrate is taken for disease <MASK>,Angina
enoxaparin is taken for disease <MASK>,Angina
ranolazine is taken for disease <MASK>,Angina
atenolol is taken for disease <MASK>,Angina
carvedilol is taken for disease <MASK>,Angina
amlodipine AND atorvastatin is taken for disease <MASK>,Angina
aspirin is taken for disease <MASK>,Angina
nitroglycerin is taken for disease <MASK>,Angina
metoprolol is taken for disease <MASK>,Angina
amlodipine is taken for disease <MASK>,Angina
isosorbide mononitrate is taken for disease <MASK>,Angina
isosorbide dinitrate is taken for disease <MASK>,Angina
enoxaparin is taken for disease <MASK>,Angina
ranolazine is taken for disease <MASK>,Angina
atenolol is taken for disease <MASK>,Angina
carvedilol is taken for disease <MASK>,Angina
amlodipine AND atorvastatin is taken for disease <MASK>,Angina
aspirin is taken for disease <MASK>,Angina
nitroglycerin is taken for disease <MASK>,Angina
metoprolol is taken for disease <MASK>,Angina
amlodipine is taken for disease <MASK>,Angina
isosorbide mononitrate is taken for disease <MASK>,Angina
isosorbide dinitrate is taken for disease <MASK>,Angina
enoxaparin is taken for disease <MASK>,Angina
ranolazine is taken for disease <MASK>,Angina
atenolol is taken for disease <MASK>,Angina
carvedilol is taken for disease <MASK>,Angina
amlodipine AND atorvastatin is taken for disease <MASK>,Angina
aspirin is taken for disease <MASK>,Angina
nitroglycerin is taken for disease <MASK>,Angina
metoprolol is taken for disease <MASK>,Angina
amlodipine is taken for disease <MASK>,Angina
isosorbide mononitrate is taken for disease <MASK>,Angina
isosorbide dinitrate is taken for disease <MASK>,Angina
enoxaparin is taken for disease <MASK>,Angina
ranolazine is taken for disease <MASK>,Angina
atenolol is taken for disease <MASK>,Angina
carvedilol is taken for disease <MASK>,Angina
amlodipine AND atorvastatin is taken for disease <MASK>,Angina
ibuprofen is taken for disease <MASK>,Muscle Pain
naproxen is taken for disease <MASK>,Muscle Pain
acetaminophen is taken for disease <MASK>,Muscle Pain
diclofenac is taken for disease <MASK>,Muscle Pain
nabumetone is taken for disease <MASK>,Muscle Pain
ibuprofen is taken for disease <MASK>,Muscle Pain
naproxen is taken for disease <MASK>,Muscle Pain
acetaminophen is taken for disease <MASK>,Muscle Pain
diclofenac is taken for disease <MASK>,Muscle Pain
nabumetone is taken for disease <MASK>,Muscle Pain
ibuprofen is taken for disease <MASK>,Muscle Pain
naproxen is taken for disease <MASK>,Muscle Pain
acetaminophen is taken for disease <MASK>,Muscle Pain
diclofenac is taken for disease <MASK>,Muscle Pain
nabumetone is taken for disease <MASK>,Muscle Pain
ibuprofen is taken for disease <MASK>,Diffuse Idiopathic Skeletal Hyperostosis
naproxen is taken for disease <MASK>,Diffuse Idiopathic Skeletal Hyperostosis
dronabinol is taken for disease <MASK>,AIDS Related Wasting
megestrol is taken for disease <MASK>,AIDS Related Wasting
somatropin is taken for disease <MASK>,AIDS Related Wasting
ibuprofen is taken for disease <MASK>,Muscle Pain
naproxen is taken for disease <MASK>,Muscle Pain
acetaminophen is taken for disease <MASK>,Muscle Pain
diclofenac is taken for disease <MASK>,Muscle Pain
nabumetone is taken for disease <MASK>,Muscle Pain
ibuprofen is taken for disease <MASK>,Muscle Pain
naproxen is taken for disease <MASK>,Muscle Pain
acetaminophen is taken for disease <MASK>,Muscle Pain
diclofenac is taken for disease <MASK>,Muscle Pain
nabumetone is taken for disease <MASK>,Muscle Pain
ciprofloxacin is taken for disease <MASK>,Anthrax
levofloxacin is taken for disease <MASK>,Anthrax
doxycycline is taken for disease <MASK>,Anthrax
moxifloxacin is taken for disease <MASK>,Anthrax
penicillin g potassium is taken for disease <MASK>,Anthrax
chloramphenicol is taken for disease <MASK>,Anthrax
ofloxacin is taken for disease <MASK>,Anthrax
anthrax immune globulin intravenous is taken for disease <MASK>,Anthrax
ciprofloxacin is taken for disease <MASK>,Anthrax
levofloxacin is taken for disease <MASK>,Anthrax
doxycycline is taken for disease <MASK>,Anthrax
moxifloxacin is taken for disease <MASK>,Anthrax
penicillin g potassium is taken for disease <MASK>,Anthrax
chloramphenicol is taken for disease <MASK>,Anthrax
ofloxacin is taken for disease <MASK>,Anthrax
anthrax immune globulin intravenous is taken for disease <MASK>,Anthrax
ciprofloxacin is taken for disease <MASK>,Anthrax
levofloxacin is taken for disease <MASK>,Anthrax
doxycycline is taken for disease <MASK>,Anthrax
moxifloxacin is taken for disease <MASK>,Anthrax
penicillin g potassium is taken for disease <MASK>,Anthrax
chloramphenicol is taken for disease <MASK>,Anthrax
ofloxacin is taken for disease <MASK>,Anthrax
anthrax immune globulin intravenous is taken for disease <MASK>,Anthrax
ciprofloxacin is taken for disease <MASK>,Anthrax
levofloxacin is taken for disease <MASK>,Anthrax
doxycycline is taken for disease <MASK>,Anthrax
moxifloxacin is taken for disease <MASK>,Anthrax
penicillin g potassium is taken for disease <MASK>,Anthrax
chloramphenicol is taken for disease <MASK>,Anthrax
ofloxacin is taken for disease <MASK>,Anthrax
anthrax immune globulin intravenous is taken for disease <MASK>,Anthrax
metronidazole is taken for disease <MASK>,Pseudomembranous Colitis
vancomycin is taken for disease <MASK>,Pseudomembranous Colitis
aspirin is taken for disease <MASK>,Prosthetic Heart Valves - Thrombosis Prophylaxis
warfarin is taken for disease <MASK>,Prosthetic Heart Valves - Thrombosis Prophylaxis
dipyridamole is taken for disease <MASK>,Prosthetic Heart Valves - Thrombosis Prophylaxis
dexmethylphenidate is taken for disease <MASK>,Auditory Processing Disorder
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
rosuvastatin is taken for disease <MASK>,Atherosclerosis
lisinopril is taken for disease <MASK>,Coronary Artery Disease
amlodipine is taken for disease <MASK>,Coronary Artery Disease
perindopril is taken for disease <MASK>,Coronary Artery Disease
amlodipine AND atorvastatin is taken for disease <MASK>,Coronary Artery Disease
isoxsuprine is taken for disease <MASK>,Coronary Artery Disease
rivaroxaban is taken for disease <MASK>,Coronary Artery Disease
meloxicam is taken for disease <MASK>,Osteoarthritis
diclofenac is taken for disease <MASK>,Osteoarthritis
naproxen is taken for disease <MASK>,Osteoarthritis
ibuprofen is taken for disease <MASK>,Osteoarthritis
celecoxib is taken for disease <MASK>,Osteoarthritis
chondroitin AND glucosamine is taken for disease <MASK>,Osteoarthritis
diclofenac is taken for disease <MASK>,Osteoarthritis
etodolac is taken for disease <MASK>,Osteoarthritis
prednisone is taken for disease <MASK>,Osteoarthritis
aspirin is taken for disease <MASK>,Osteoarthritis
nabumetone is taken for disease <MASK>,Osteoarthritis
duloxetine is taken for disease <MASK>,Osteoarthritis
ibuprofen is taken for disease <MASK>,Aseptic Necrosis
alendronate is taken for disease <MASK>,Aseptic Necrosis
diclofenac is taken for disease <MASK>,Aseptic Necrosis
aspirin is taken for disease <MASK>,Aseptic Necrosis
naproxen is taken for disease <MASK>,Aseptic Necrosis
prednisone is taken for disease <MASK>,Aspiration Pneumonia
clindamycin is taken for disease <MASK>,Aspiration Pneumonia
amoxicillin AND clavulanate is taken for disease <MASK>,Aspiration Pneumonia
metronidazole is taken for disease <MASK>,Aspiration Pneumonia
dexamethasone is taken for disease <MASK>,Aspiration Pneumonia
lansoprazole is taken for disease <MASK>,Aspiration Pneumonia
piperacillin AND tazobactam is taken for disease <MASK>,Aspiration Pneumonia
ampicillin AND sulbactam is taken for disease <MASK>,Aspiration Pneumonia
cefoxitin is taken for disease <MASK>,Aspiration Pneumonia
cilastatin AND imipenem is taken for disease <MASK>,Aspiration Pneumonia
prednisone is taken for disease <MASK>,Aspiration Pneumonia
clindamycin is taken for disease <MASK>,Aspiration Pneumonia
amoxicillin AND clavulanate is taken for disease <MASK>,Aspiration Pneumonia
metronidazole is taken for disease <MASK>,Aspiration Pneumonia
dexamethasone is taken for disease <MASK>,Aspiration Pneumonia
lansoprazole is taken for disease <MASK>,Aspiration Pneumonia
piperacillin AND tazobactam is taken for disease <MASK>,Aspiration Pneumonia
ampicillin AND sulbactam is taken for disease <MASK>,Aspiration Pneumonia
cefoxitin is taken for disease <MASK>,Aspiration Pneumonia
cilastatin AND imipenem is taken for disease <MASK>,Aspiration Pneumonia
prednisone is taken for disease <MASK>,Aspiration Pneumonia
clindamycin is taken for disease <MASK>,Aspiration Pneumonia
amoxicillin AND clavulanate is taken for disease <MASK>,Aspiration Pneumonia
metronidazole is taken for disease <MASK>,Aspiration Pneumonia
dexamethasone is taken for disease <MASK>,Aspiration Pneumonia
