sentence,label
omeprazole AND sodium bicarbonate is taken for disease <MASK>,GERD
sodium bicarbonate is taken for disease <MASK>,Acidosis
sodium bicarbonate is taken for disease <MASK>,Acidosis
sodium bicarbonate is taken for disease <MASK>,Acidosis
ibuprofen is taken for disease <MASK>,Muscle Pain
naproxen is taken for disease <MASK>,Muscle Pain
acetaminophen is taken for disease <MASK>,Muscle Pain
diclofenac is taken for disease <MASK>,Muscle Pain
nabumetone is taken for disease <MASK>,Muscle Pain
doxycycline is taken for disease <MASK>,Acne
spironolactone is taken for disease <MASK>,Acne
minocycline is taken for disease <MASK>,Acne
clindamycin is taken for disease <MASK>,Acne
tretinoin is taken for disease <MASK>,Acne
isotretinoin is taken for disease <MASK>,Acne
benzoyl peroxide is taken for disease <MASK>,Acne
adapalene is taken for disease <MASK>,Acne
tetracycline is taken for disease <MASK>,Acne
cephalexin is taken for disease <MASK>,Acne
sulfamethoxazole AND trimethoprim is taken for disease <MASK>,Acne
doxycycline is taken for disease <MASK>,Acne
spironolactone is taken for disease <MASK>,Acne
minocycline is taken for disease <MASK>,Acne
clindamycin is taken for disease <MASK>,Acne
tretinoin is taken for disease <MASK>,Acne
isotretinoin is taken for disease <MASK>,Acne
benzoyl peroxide is taken for disease <MASK>,Acne
adapalene is taken for disease <MASK>,Acne
tetracycline is taken for disease <MASK>,Acne
cephalexin is taken for disease <MASK>,Acne
sulfamethoxazole AND trimethoprim is taken for disease <MASK>,Acne
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
gabapentin is taken for disease <MASK>,Erythromelalgia
albuterol is taken for disease <MASK>,acute Asthma
prednisolone is taken for disease <MASK>,acute Asthma
methylprednisolone is taken for disease <MASK>,acute Asthma
epinephrine is taken for disease <MASK>,acute Asthma
hydrocortisone is taken for disease <MASK>,acute Asthma
theophylline is taken for disease <MASK>,acute Asthma
dexamethasone is taken for disease <MASK>,acute Asthma
levalbuterol is taken for disease <MASK>,acute Asthma
terbutaline is taken for disease <MASK>,acute Asthma
ciprofloxacin is taken for disease <MASK>,Urinary Tract Infection
nitrofurantoin is taken for disease <MASK>,Urinary Tract Infection
sulfamethoxazole AND trimethoprim is taken for disease <MASK>,Urinary Tract Infection
amoxicillin is taken for disease <MASK>,Urinary Tract Infection
doxycycline is taken for disease <MASK>,Urinary Tract Infection
levofloxacin is taken for disease <MASK>,Urinary Tract Infection
ceftriaxone is taken for disease <MASK>,Urinary Tract Infection
amoxicillin AND clavulanate is taken for disease <MASK>,Urinary Tract Infection
cefuroxime is taken for disease <MASK>,Urinary Tract Infection
trimethoprim is taken for disease <MASK>,Urinary Tract Infection
methenamine is taken for disease <MASK>,Urinary Tract Infection
ampicillin is taken for disease <MASK>,Urinary Tract Infection
prednisone is taken for disease <MASK>,Acute Lymphocytic Leukemia
vincristine is taken for disease <MASK>,Acute Lymphocytic Leukemia
cyclophosphamide is taken for disease <MASK>,Acute Lymphocytic Leukemia
methotrexate is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase escherichia coli is taken for disease <MASK>,Acute Lymphocytic Leukemia
daunorubicin is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase erwinia chrysanthemi is taken for disease <MASK>,Acute Lymphocytic Leukemia
teniposide is taken for disease <MASK>,Acute Lymphocytic Leukemia
azathioprine is taken for disease <MASK>,Glomerulonephritis
penicillin g benzathine is taken for disease <MASK>,Glomerulonephritis
cytarabine is taken for disease <MASK>,Acute Myeloid Leukemia
vincristine is taken for disease <MASK>,Acute Myeloid Leukemia
daunorubicin is taken for disease <MASK>,Acute Myeloid Leukemia
idarubicin is taken for disease <MASK>,Acute Myeloid Leukemia
decitabine is taken for disease <MASK>,Acute Myeloid Leukemia
gemtuzumab is taken for disease <MASK>,Acute Myeloid Leukemia
midostaurin is taken for disease <MASK>,Acute Myeloid Leukemia
venetoclax is taken for disease <MASK>,Acute Myeloid Leukemia
enasidenib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine liposomal AND daunorubicin liposomal is taken for disease <MASK>,Acute Myeloid Leukemia
ivosidenib is taken for disease <MASK>,Acute Myeloid Leukemia
gilteritinib is taken for disease <MASK>,Acute Myeloid Leukemia
glasdegib is taken for disease <MASK>,Acute Myeloid Leukemia
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
prednisone is taken for disease <MASK>,Acute Lymphocytic Leukemia
vincristine is taken for disease <MASK>,Acute Lymphocytic Leukemia
cyclophosphamide is taken for disease <MASK>,Acute Lymphocytic Leukemia
methotrexate is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase escherichia coli is taken for disease <MASK>,Acute Lymphocytic Leukemia
daunorubicin is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase erwinia chrysanthemi is taken for disease <MASK>,Acute Lymphocytic Leukemia
teniposide is taken for disease <MASK>,Acute Lymphocytic Leukemia
cytarabine is taken for disease <MASK>,Acute Myeloid Leukemia
vincristine is taken for disease <MASK>,Acute Myeloid Leukemia
daunorubicin is taken for disease <MASK>,Acute Myeloid Leukemia
idarubicin is taken for disease <MASK>,Acute Myeloid Leukemia
decitabine is taken for disease <MASK>,Acute Myeloid Leukemia
gemtuzumab is taken for disease <MASK>,Acute Myeloid Leukemia
midostaurin is taken for disease <MASK>,Acute Myeloid Leukemia
venetoclax is taken for disease <MASK>,Acute Myeloid Leukemia
enasidenib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine liposomal AND daunorubicin liposomal is taken for disease <MASK>,Acute Myeloid Leukemia
ivosidenib is taken for disease <MASK>,Acute Myeloid Leukemia
gilteritinib is taken for disease <MASK>,Acute Myeloid Leukemia
glasdegib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine is taken for disease <MASK>,Acute Myeloid Leukemia
vincristine is taken for disease <MASK>,Acute Myeloid Leukemia
daunorubicin is taken for disease <MASK>,Acute Myeloid Leukemia
idarubicin is taken for disease <MASK>,Acute Myeloid Leukemia
decitabine is taken for disease <MASK>,Acute Myeloid Leukemia
gemtuzumab is taken for disease <MASK>,Acute Myeloid Leukemia
midostaurin is taken for disease <MASK>,Acute Myeloid Leukemia
venetoclax is taken for disease <MASK>,Acute Myeloid Leukemia
enasidenib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine liposomal AND daunorubicin liposomal is taken for disease <MASK>,Acute Myeloid Leukemia
ivosidenib is taken for disease <MASK>,Acute Myeloid Leukemia
gilteritinib is taken for disease <MASK>,Acute Myeloid Leukemia
glasdegib is taken for disease <MASK>,Acute Myeloid Leukemia
ofloxacin is taken for disease <MASK>,Acute Otitis Externa
ciprofloxacin is taken for disease <MASK>,Acute Otitis Externa
ciprofloxacin AND hydrocortisone is taken for disease <MASK>,Acute Otitis Externa
dexamethasone is taken for disease <MASK>,Acute Otitis Externa
colistin sulfate AND hydrocortisone AND neomycin AND thonzonium bromide is taken for disease <MASK>,Acute Otitis Externa
tretinoin is taken for disease <MASK>,Acute Promyelocytic Leukemia
arsenic trioxide is taken for disease <MASK>,Acute Promyelocytic Leukemia
beractant is taken for disease <MASK>,Respiratory Distress Syndrome
poractant is taken for disease <MASK>,Respiratory Distress Syndrome
calfactant is taken for disease <MASK>,Respiratory Distress Syndrome
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
amoxicillin is taken for disease <MASK>,Sinusitis
prednisone is taken for disease <MASK>,Sinusitis
amoxicillin AND clavulanate is taken for disease <MASK>,Sinusitis
cefdinir is taken for disease <MASK>,Sinusitis
azithromycin is taken for disease <MASK>,Sinusitis
levofloxacin is taken for disease <MASK>,Sinusitis
cefuroxime is taken for disease <MASK>,Sinusitis
clarithromycin is taken for disease <MASK>,Sinusitis
ciprofloxacin is taken for disease <MASK>,Sinusitis
clindamycin is taken for disease <MASK>,Sinusitis
sulfamethoxazole AND trimethoprim is taken for disease <MASK>,Sinusitis
moxifloxacin is taken for disease <MASK>,Sinusitis
sertraline is taken for disease <MASK>,Anxiety and Stress
citalopram is taken for disease <MASK>,Anxiety and Stress
fluoxetine is taken for disease <MASK>,Anxiety and Stress
amitriptyline is taken for disease <MASK>,Anxiety and Stress
venlafaxine is taken for disease <MASK>,Anxiety and Stress
paroxetine is taken for disease <MASK>,Anxiety and Stress
prazosin is taken for disease <MASK>,Anxiety and Stress
fluvoxamine is taken for disease <MASK>,Anxiety and Stress
methylphenidate is taken for disease <MASK>,ADHD 
amphetamine AND dextroamphetamine is taken for disease <MASK>,ADHD 
dextroamphetamine is taken for disease <MASK>,ADHD 
clonidine is taken for disease <MASK>,ADHD 
bupropion is taken for disease <MASK>,ADHD 
guanfacine is taken for disease <MASK>,ADHD 
lisdexamfetamine is taken for disease <MASK>,ADHD 
amphetamine is taken for disease <MASK>,ADHD 
atomoxetine is taken for disease <MASK>,ADHD 
pazopanib is taken for disease <MASK>,Renal Cell Carcinoma
sunitinib is taken for disease <MASK>,Renal Cell Carcinoma
axitinib is taken for disease <MASK>,Renal Cell Carcinoma
nivolumab is taken for disease <MASK>,Renal Cell Carcinoma
sorafenib is taken for disease <MASK>,Renal Cell Carcinoma
everolimus is taken for disease <MASK>,Renal Cell Carcinoma
bevacizumab is taken for disease <MASK>,Renal Cell Carcinoma
cabozantinib is taken for disease <MASK>,Renal Cell Carcinoma
medroxyprogesterone is taken for disease <MASK>,Renal Cell Carcinoma
aldesleukin is taken for disease <MASK>,Renal Cell Carcinoma
capecitabine is taken for disease <MASK>,Renal Cell Carcinoma
temsirolimus is taken for disease <MASK>,Renal Cell Carcinoma
lenvatinib is taken for disease <MASK>,Renal Cell Carcinoma
methylphenidate is taken for disease <MASK>,ADHD 
amphetamine AND dextroamphetamine is taken for disease <MASK>,ADHD 
dextroamphetamine is taken for disease <MASK>,ADHD 
clonidine is taken for disease <MASK>,ADHD 
bupropion is taken for disease <MASK>,ADHD 
guanfacine is taken for disease <MASK>,ADHD 
lisdexamfetamine is taken for disease <MASK>,ADHD 
amphetamine is taken for disease <MASK>,ADHD 
atomoxetine is taken for disease <MASK>,ADHD 
fentanyl is taken for disease <MASK>,Dercum's Disease
pregabalin is taken for disease <MASK>,Dercum's Disease
enalapril is taken for disease <MASK>,Polycystic Kidney Disease
lisinopril is taken for disease <MASK>,Polycystic Kidney Disease
captopril is taken for disease <MASK>,Polycystic Kidney Disease
dexamethasone is taken for disease <MASK>,Adrenal Insufficiency
cortisone is taken for disease <MASK>,Adrenal Insufficiency
dexamethasone is taken for disease <MASK>,Adrenal Insufficiency
cortisone is taken for disease <MASK>,Adrenal Insufficiency
dexamethasone is taken for disease <MASK>,Adrenal Insufficiency
cortisone is taken for disease <MASK>,Adrenal Insufficiency
dexamethasone is taken for disease <MASK>,Adrenal Insufficiency
cortisone is taken for disease <MASK>,Adrenal Insufficiency
anakinra is taken for disease <MASK>,Still's Disease
tocilizumab is taken for disease <MASK>,Still's Disease
etanercept is taken for disease <MASK>,Still's Disease
anakinra is taken for disease <MASK>,Still's Disease
tocilizumab is taken for disease <MASK>,Still's Disease
etanercept is taken for disease <MASK>,Still's Disease
digoxin is taken for disease <MASK>,Atrial Fibrillation
metoprolol is taken for disease <MASK>,Atrial Fibrillation
diltiazem is taken for disease <MASK>,Atrial Fibrillation
flecainide is taken for disease <MASK>,Atrial Fibrillation
sotalol is taken for disease <MASK>,Atrial Fibrillation
carvedilol is taken for disease <MASK>,Atrial Fibrillation
propafenone is taken for disease <MASK>,Atrial Fibrillation
rivaroxaban is taken for disease <MASK>,Atrial Fibrillation
dronedarone is taken for disease <MASK>,Atrial Fibrillation
clonidine is taken for disease <MASK>,Atrial Fibrillation
propranolol is taken for disease <MASK>,Atrial Fibrillation
digoxin is taken for disease <MASK>,Atrial Fibrillation
metoprolol is taken for disease <MASK>,Atrial Fibrillation
diltiazem is taken for disease <MASK>,Atrial Fibrillation
flecainide is taken for disease <MASK>,Atrial Fibrillation
sotalol is taken for disease <MASK>,Atrial Fibrillation
carvedilol is taken for disease <MASK>,Atrial Fibrillation
propafenone is taken for disease <MASK>,Atrial Fibrillation
rivaroxaban is taken for disease <MASK>,Atrial Fibrillation
dronedarone is taken for disease <MASK>,Atrial Fibrillation
clonidine is taken for disease <MASK>,Atrial Fibrillation
propranolol is taken for disease <MASK>,Atrial Fibrillation
pentamidine is taken for disease <MASK>,Trypanosomiasis
benznidazole is taken for disease <MASK>,Trypanosomiasis
ruxolitinib is taken for disease <MASK>,Myelofibrosis
fedratinib is taken for disease <MASK>,Myelofibrosis
filgrastim is taken for disease <MASK>,Neutropenia
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
dronabinol is taken for disease <MASK>,AIDS Related Wasting
megestrol is taken for disease <MASK>,AIDS Related Wasting
somatropin is taken for disease <MASK>,AIDS Related Wasting
dronabinol is taken for disease <MASK>,AIDS Related Wasting
megestrol is taken for disease <MASK>,AIDS Related Wasting
somatropin is taken for disease <MASK>,AIDS Related Wasting
dronabinol is taken for disease <MASK>,AIDS Related Wasting
megestrol is taken for disease <MASK>,AIDS Related Wasting
somatropin is taken for disease <MASK>,AIDS Related Wasting
lamivudine is taken for disease <MASK>,HIV Infection
efavirenz AND emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
ritonavir is taken for disease <MASK>,HIV Infection
emtricitabine AND tenofovir is taken for disease <MASK>,HIV Infection
tenofovir is taken for disease <MASK>,HIV Infection
abacavir is taken for disease <MASK>,HIV Infection
gabapentin enacarbil is taken for disease <MASK>,Alcoholism
gabapentin is taken for disease <MASK>,Alcohol Withdrawal
baclofen is taken for disease <MASK>,Alcohol Withdrawal
chlordiazepoxide is taken for disease <MASK>,Alcohol Withdrawal
diazepam is taken for disease <MASK>,Alcohol Withdrawal
clonidine is taken for disease <MASK>,Alcohol Withdrawal
atenolol is taken for disease <MASK>,Alcohol Withdrawal
oxazepam is taken for disease <MASK>,Alcohol Withdrawal
clorazepate is taken for disease <MASK>,Alcohol Withdrawal
gabapentin is taken for disease <MASK>,Alcohol Withdrawal
baclofen is taken for disease <MASK>,Alcohol Withdrawal
chlordiazepoxide is taken for disease <MASK>,Alcohol Withdrawal
diazepam is taken for disease <MASK>,Alcohol Withdrawal
clonidine is taken for disease <MASK>,Alcohol Withdrawal
atenolol is taken for disease <MASK>,Alcohol Withdrawal
oxazepam is taken for disease <MASK>,Alcohol Withdrawal
clorazepate is taken for disease <MASK>,Alcohol Withdrawal
propylthiouracil is taken for disease <MASK>,Alcoholic Liver Damage
oxandrolone is taken for disease <MASK>,Alcoholic Liver Damage
propylthiouracil is taken for disease <MASK>,Alcoholic Liver Damage
oxandrolone is taken for disease <MASK>,Alcoholic Liver Damage
propylthiouracil is taken for disease <MASK>,Alcoholic Liver Damage
oxandrolone is taken for disease <MASK>,Alcoholic Liver Damage
gabapentin enacarbil is taken for disease <MASK>,Alcoholism
ammonium chloride is taken for disease <MASK>,Alkalosis
ammonium chloride is taken for disease <MASK>,Alkalosis
sodium bicarbonate is taken for disease <MASK>,Alkylating Agent Cystitis
citric acid AND sodium citrate is taken for disease <MASK>,Alkylating Agent Cystitis
prednisone is taken for disease <MASK>,Acute Lymphocytic Leukemia
vincristine is taken for disease <MASK>,Acute Lymphocytic Leukemia
cyclophosphamide is taken for disease <MASK>,Acute Lymphocytic Leukemia
methotrexate is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase escherichia coli is taken for disease <MASK>,Acute Lymphocytic Leukemia
daunorubicin is taken for disease <MASK>,Acute Lymphocytic Leukemia
asparaginase erwinia chrysanthemi is taken for disease <MASK>,Acute Lymphocytic Leukemia
teniposide is taken for disease <MASK>,Acute Lymphocytic Leukemia
ketotifen is taken for disease <MASK>,Allergic Conjunctivitis
azelastine is taken for disease <MASK>,Allergic Conjunctivitis
cromolyn is taken for disease <MASK>,Allergic Conjunctivitis
prednisone is taken for disease <MASK>,Allergic Conjunctivitis
prednisolone is taken for disease <MASK>,Allergic Conjunctivitis
epinastine is taken for disease <MASK>,Allergic Conjunctivitis
nedocromil is taken for disease <MASK>,Allergic Conjunctivitis
bepotastine is taken for disease <MASK>,Allergic Conjunctivitis
cetirizine is taken for disease <MASK>,Allergic Conjunctivitis
alcaftadine is taken for disease <MASK>,Allergic Conjunctivitis
carbinoxamine is taken for disease <MASK>,Allergic Conjunctivitis
doxylamine is taken for disease <MASK>,Allergic Conjunctivitis
triamcinolone is taken for disease <MASK>,Atopic Dermatitis
clobetasol is taken for disease <MASK>,Atopic Dermatitis
betamethasone is taken for disease <MASK>,Atopic Dermatitis
fluocinonide is taken for disease <MASK>,Atopic Dermatitis
hydrocortisone is taken for disease <MASK>,Atopic Dermatitis
tacrolimus is taken for disease <MASK>,Atopic Dermatitis
prednisone is taken for disease <MASK>,Atopic Dermatitis
mometasone is taken for disease <MASK>,Atopic Dermatitis
desonide is taken for disease <MASK>,Atopic Dermatitis
fluocinolone is taken for disease <MASK>,Atopic Dermatitis
desoximetasone is taken for disease <MASK>,Atopic Dermatitis
fluticasone is taken for disease <MASK>,Atopic Dermatitis
methylprednisolone is taken for disease <MASK>,Atopic Dermatitis
dexamethasone is taken for disease <MASK>,Atopic Dermatitis
azathioprine is taken for disease <MASK>,Atopic Dermatitis
cetirizine is taken for disease <MASK>,Allergic Rhinitis
loratadine is taken for disease <MASK>,Allergic Rhinitis
fluticasone is taken for disease <MASK>,Allergic Rhinitis
montelukast is taken for disease <MASK>,Allergic Rhinitis
fexofenadine is taken for disease <MASK>,Allergic Rhinitis
azelastine is taken for disease <MASK>,Allergic Rhinitis
diphenhydramine is taken for disease <MASK>,Allergic Rhinitis
prednisone is taken for disease <MASK>,Allergic Rhinitis
levocetirizine is taken for disease <MASK>,Allergic Rhinitis
hydroxyzine is taken for disease <MASK>,Allergies
levocetirizine is taken for disease <MASK>,Allergies
loratadine is taken for disease <MASK>,Allergies
doxylamine is taken for disease <MASK>,Allergies
corticotropin is taken for disease <MASK>,Allergies
triprolidine is taken for disease <MASK>,Allergies
dexbrompheniramine is taken for disease <MASK>,Allergies
chlorpheniramine AND ibuprofen AND phenylephrine is taken for disease <MASK>,Allergies
dexbrompheniramine AND phenylephrine is taken for disease <MASK>,Allergies
hydroxyzine is taken for disease <MASK>,Allergies
levocetirizine is taken for disease <MASK>,Allergies
loratadine is taken for disease <MASK>,Allergies
doxylamine is taken for disease <MASK>,Allergies
corticotropin is taken for disease <MASK>,Allergies
triprolidine is taken for disease <MASK>,Allergies
dexbrompheniramine is taken for disease <MASK>,Allergies
chlorpheniramine AND ibuprofen AND phenylephrine is taken for disease <MASK>,Allergies
dexbrompheniramine AND phenylephrine is taken for disease <MASK>,Allergies
spironolactone is taken for disease <MASK>,Alopecia
minoxidil is taken for disease <MASK>,Alopecia
triamcinolone is taken for disease <MASK>,Alopecia
sulfasalazine is taken for disease <MASK>,Alopecia
spironolactone is taken for disease <MASK>,Alopecia
minoxidil is taken for disease <MASK>,Alopecia
triamcinolone is taken for disease <MASK>,Alopecia
sulfasalazine is taken for disease <MASK>,Alopecia
hydroxyurea is taken for disease <MASK>,Thalassemia
deferasirox is taken for disease <MASK>,Thalassemia
deferiprone is taken for disease <MASK>,Thalassemia
lisinopril is taken for disease <MASK>,Alport Syndrome
losartan is taken for disease <MASK>,Alport Syndrome
enalapril is taken for disease <MASK>,Alport Syndrome
fosinopril is taken for disease <MASK>,Alport Syndrome
candesartan is taken for disease <MASK>,Alport Syndrome
quinapril is taken for disease <MASK>,Alport Syndrome
riluzole is taken for disease <MASK>,Amyotrophic Lateral Sclerosis
edaravone is taken for disease <MASK>,Amyotrophic Lateral Sclerosis
pazopanib is taken for disease <MASK>,Soft Tissue Sarcoma
doxorubicin is taken for disease <MASK>,Soft Tissue Sarcoma
methotrexate is taken for disease <MASK>,Soft Tissue Sarcoma
trabectedin is taken for disease <MASK>,Soft Tissue Sarcoma
olaratumab is taken for disease <MASK>,Soft Tissue Sarcoma
donepezil is taken for disease <MASK>,Alzheimer's Disease
memantine is taken for disease <MASK>,Alzheimer's Disease
galantamine is taken for disease <MASK>,Alzheimer's Disease
rivastigmine is taken for disease <MASK>,Alzheimer's Disease
vitamin e is taken for disease <MASK>,Alzheimer's Disease
donepezil AND memantine is taken for disease <MASK>,Alzheimer's Disease
ergoloid mesylates is taken for disease <MASK>,Alzheimer's Disease
etanercept is taken for disease <MASK>,Alzheimer's Disease
metronidazole is taken for disease <MASK>,Amebiasis
tinidazole is taken for disease <MASK>,Amebiasis
nitazoxanide is taken for disease <MASK>,Amebiasis
doxycycline is taken for disease <MASK>,Amebiasis
paromomycin is taken for disease <MASK>,Amebiasis
chloroquine is taken for disease <MASK>,Amebiasis
metronidazole is taken for disease <MASK>,Amebiasis
tinidazole is taken for disease <MASK>,Amebiasis
nitazoxanide is taken for disease <MASK>,Amebiasis
doxycycline is taken for disease <MASK>,Amebiasis
paromomycin is taken for disease <MASK>,Amebiasis
chloroquine is taken for disease <MASK>,Amebiasis
medroxyprogesterone is taken for disease <MASK>,Amenorrhea
progesterone is taken for disease <MASK>,Amenorrhea
norethindrone is taken for disease <MASK>,Amenorrhea
medroxyprogesterone is taken for disease <MASK>,Amenorrhea
progesterone is taken for disease <MASK>,Amenorrhea
norethindrone is taken for disease <MASK>,Amenorrhea
medroxyprogesterone is taken for disease <MASK>,Amenorrhea
progesterone is taken for disease <MASK>,Amenorrhea
norethindrone is taken for disease <MASK>,Amenorrhea
pentamidine is taken for disease <MASK>,Trypanosomiasis
benznidazole is taken for disease <MASK>,Trypanosomiasis
cytarabine is taken for disease <MASK>,Acute Myeloid Leukemia
vincristine is taken for disease <MASK>,Acute Myeloid Leukemia
daunorubicin is taken for disease <MASK>,Acute Myeloid Leukemia
idarubicin is taken for disease <MASK>,Acute Myeloid Leukemia
decitabine is taken for disease <MASK>,Acute Myeloid Leukemia
gemtuzumab is taken for disease <MASK>,Acute Myeloid Leukemia
midostaurin is taken for disease <MASK>,Acute Myeloid Leukemia
venetoclax is taken for disease <MASK>,Acute Myeloid Leukemia
enasidenib is taken for disease <MASK>,Acute Myeloid Leukemia
cytarabine liposomal AND daunorubicin liposomal is taken for disease <MASK>,Acute Myeloid Leukemia
ivosidenib is taken for disease <MASK>,Acute Myeloid Leukemia
gilteritinib is taken for disease <MASK>,Acute Myeloid Leukemia
glasdegib is taken for disease <MASK>,Acute Myeloid Leukemia
metronidazole is taken for disease <MASK>,Amebiasis
tinidazole is taken for disease <MASK>,Amebiasis
nitazoxanide is taken for disease <MASK>,Amebiasis
doxycycline is taken for disease <MASK>,Amebiasis
paromomycin is taken for disease <MASK>,Amebiasis
chloroquine is taken for disease <MASK>,Amebiasis
colchicine is taken for disease <MASK>,Amyloidosis
colchicine is taken for disease <MASK>,Amyloidosis
colchicine is taken for disease <MASK>,Amyloidosis
riluzole is taken for disease <MASK>,Amyotrophic Lateral Sclerosis
edaravone is taken for disease <MASK>,Amyotrophic Lateral Sclerosis
prednisone is taken for disease <MASK>,Aspiration Pneumonia
clindamycin is taken for disease <MASK>,Aspiration Pneumonia
amoxicillin AND clavulanate is taken for disease <MASK>,Aspiration Pneumonia
metronidazole is taken for disease <MASK>,Aspiration Pneumonia
dexamethasone is taken for disease <MASK>,Aspiration Pneumonia
lansoprazole is taken for disease <MASK>,Aspiration Pneumonia
piperacillin AND tazobactam is taken for disease <MASK>,Aspiration Pneumonia
ampicillin AND sulbactam is taken for disease <MASK>,Aspiration Pneumonia
cefoxitin is taken for disease <MASK>,Aspiration Pneumonia
